tok	cat
Zähnen	x
auf	x
einander	x
ein	x
,	x
und	x
ihr	x
Geschrei	x
und	x
Geheul	x
ist	x
furchtbar	x
und	x
hat	x
mit	x
den	x
Tönen	x
,	x
die	x
ein	x
zahmes	x
Pferd	x
von	x
sich	x
zu	x
geben	x
vermag	x
,	x
durchaus	x
nichts	x
Ähnliches	x
.	x
Die	x
siegreiche	x
Partei	x
führt	x
stets	x
eine	x
Anzahl	x
von	x
Stuten	x
mit	x
sich	x
fort	x
,	x
ein	x
Umstand	x
,	x
der	x
dann	x
die	x
Tabuhntschiks	x
und	x
ihre	x
Leute	x
einander	x
in	x
die	x
Haare	x
bringt	x
,	x
wenn	x
sie	x
nicht	x
schon	x
früher	x
aneinander	x
gerathen	x
sind	x
.	x
So	x
vortheilhaft	x
der	x
Frühling	x
für	x
die	x
Tabuhns	x
ist	x
,	x
so	x
hat	x
er	x
doch	x
auch	x
seine	x
Nachtheile	x
.	x
Den	x
Wölfen	x
ist	x
es	x
im	x
Winter	x
nicht	x
besser	x
gegangen	x
als	x
den	x
Pferden	x
;	x
sie	x
suchen	x
mit	x
eben	x
so	x
großer	x
Begierde	x
,	x
wie	x
diese	x
,	x
wieder	x
in	x
die	x
gehörige	x
Leibesverfassung	x
zu	x
kommen	x
und	x
machen	x
auf	x
die	x
Füllen	x
,	x
die	x
gerade	x
im	x
Frühling	x
die	x
leckerste	x
Speise	x
für	x
sie	x
sind	x
,	x
fortwährende	x
Angriffe	x
.	x
Die	x
Pferde	x
müssen	x
daher	x
immer	x
zum	x
Kampfe	x
bereit	x
sein	x
,	x
um	x
die	x
jüngern	x
Mitglieder	x
ihrer	x
Genossenschaft	x
zu	x
schützen	x
.	x
Die	x
Wölfe	x
legen	x
sich	x
daher	x
auf	x
die	x
List	x
und	x
wählen	x
zu	x
ihren	x
Kreuzzügen	x
die	x
Nacht	x
,	x
wenn	x
der	x
Tabuhn	x
etwas	x
zerstreut	x
grast	x
.	x
Wenn	x
sie	x
sich	x
zahlreich	x
genug	x
fühlen	x
,	x
so	x
kommt	x
es	x
dann	x
zu	x
einer	x
allgemeinen	x
Schlacht	x
.	x
Beim	x
ersten	x
Allarm	x
sprengen	x
Hengste	x
und	x
Stuten	x
nach	x
dem	x
bedrohten	x
Punkte	x
und	x
fallen	x
über	x
die	x
Wölfe	x
mit	x
solcher	x
Heftigkeit	x
her	x
,	x
daß	x
dieselben	x
oft	x
augenblicklich	x
zur	x
Flucht	x
gezwungen	x
werden	x
.	x
Bald	x
aber	x
kehren	x
sie	x
wieder	x
zurück	x
und	x
schweifen	x
so	x
lange	x
um	x
den	x
Tabuhn	x
her	x
,	x
bis	x
ein	x
armes	x
Füllen	x
sich	x
einige	x
Schritte	x
von	x
der	x
großen	x
Heerde	x
entfernt	x
.	x
Pfeilschnell	x
fallen	x
sie	x
über	x
dasselbe	x
her	x
,	x
ebenso	x
über	x
die	x
ihm	x
zu	x
Hülfe	x
eilende	x
Mutter	x
.	x
Nun	x
beginnt	x
die	x
Schlacht	x
in	x
vollem	x
Ernste	x
.	x
Die	x
Stuten	x
bilden	x
einen	x
Kreis	x
,	x
innerhalb	x
dessen	x
die	x
Füllen	x
Schutz	x
finden	x
,	x
und	x
stürmen	x
in	x
dichtgeschlossener	x
Phalanx	x
auf	x
die	x
Wölfe	x
,	x
die	x
Hengste	x
aber	x
galoppiren	x
umher	x
mit	x
fliegenden	x
Schweifen	x
und	x
gesträubten	x
Mähnen	x
und	x
scheinen	x
zugleich	x
Führer	x
,	x
Trompeter	x
und	x
Standartenträger	x
zu	x
sein	x
.	x
Wo	x
ein	x
Hengst	x
einen	x
Wolf	x
erblickt	x
,	x
stürzt	x
er	x
mit	x
blinder	x
Wuth	x
über	x
ihn	x
her	x
,	x
haut	x
mit	x
seinem	x
Gebiß	x
oder	x
seinen	x
Hufen	x
auf	x
ihn	x
ein	x
und	x
tödtet	x
ihn	x
oft	x
mit	x
einem	x
einzigen	x
Schlage	x
.	x
Dann	x
packt	x
er	x
den	x
Körper	x
mit	x
den	x
Zähnen	x
und	x
schleudert	x
ihn	x
den	x
Stuten	x
zu	x
,	x
welche	x
ihn	x
so	x
lange	x
unter	x
die	x
Hufe	x
treten	x
,	x
bis	x
er	x
auch	x
für	x
das	x
scharfsichtigste	x
Auge	x
aufgehört	x
hat	x
ein	x
Wolf	x
zu	x
sein	x
.	x
Mislingt	x
aber	x
dem	x
Hengste	x
der	x
erste	x
Schlag	x
,	x
so	x
verliert	x
er	x
in	x
der	x
Regel	x
das	x
Gefecht	x
,	x
denn	x
8	x
--	x
10	x
hungrige	x
Wölfe	x
stürzen	x
dann	x
über	x
ihn	x
her	x
,	x
beißen	x
sich	x
in	x
seine	x
Kehle	x
ein	x
und	x
verlassen	x
ihn	x
nicht	x
eher	x
,	x
als	x
bis	x
sie	x
ihn	x
zu	x
Boden	x
geworfen	x
haben	x
;	x
doch	x
damit	x
ist	x
das	x
Pferd	x
noch	x
nicht	x
immer	x
verloren	x
;	x
seine	x
Kameraden	x
kommen	x
ihm	x
,	x
Rache	x
schnaubend	x
,	x
zu	x
Hülfe	x
,	x
und	x
die	x
Schlacht	x
endet	x
nur	x
mit	x
der	x
völligen	x
Niederlage	x
der	x
Wölfe	x
.	x
Solche	x
Hauptschlachten	x
kommen	x
indessen	x
nicht	x
oft	x
vor	x
.	x
Der	x
Wolf	x
liebt	x
sie	x
nicht	x
,	x
weil	x
er	x
weiß	x
,	x
daß	indirect
er	indirect
dabei	indirect
nichts	indirect
gewinnen	indirect
kann	indirect
.	indirect
Sein	x
Kriegssystem	x
ist	x
anderer	x
Art	x
.	x
Er	x
vertraut	x
mehr	x
seiner	x
Schlauheit	x
als	x
seiner	x
Kraft	x
.	x
Vorsichtig	x
kriecht	x
er	x
durch	x
das	x
Gras	x
,	x
wenn	x
er	x
einen	x
Überfall	x
beschlossen	x
hat	x
,	x
und	x
bleibt	x
niedergekauert	x
in	x
einem	x
Verstecke	x
liegen	x
,	x
bis	x
eine	x
Stute	x
mit	x
ihrem	x
Füllen	x
in	x
seine	x
Nähe	x
kommt	x
.	x
Nun	x
kriecht	x
er	x
immer	x
näher	x
und	x
näher	x
,	x
den	x
Kopf	x
auf	x
die	x
Vorderfüße	x
niedergedrückt	x
und	x
mit	x
seinem	x
Schweife	x
freundlich	x
wedelnd	x
,	x
um	x
so	x
weit	x
wie	x
möglich	x
die	x
Bewegungen	x
eines	x
Wache	x
haltenden	x
Hundes	x
nachzuahmen	x
.	x
Von	x
der	x
verrätherischen	x
Pantomime	x
getäuscht	x
,	x
grast	x
die	x
Stute	x
unbesorgt	x
fort	x
und	x
kommt	x
ihm	x
endlich	x
so	x
nahe	x
,	x
daß	x
die	x
Erkennung	x
nicht	x
länger	x
ausbleiben	x
kann	x
.	x
Jetzt	x
springt	x
er	x
ihr	x
an	x
die	x
Kehle	x
und	x
erdrosselt	x
sie	x
,	x
bevor	x
sie	x
Zeit	x
gehabt	x
hat	x
,	x
Lärm	x
zu	x
machen	x
;	x
hierauf	x
fällt	x
er	x
über	x
das	x
Füllen	x
her	x
und	x
macht	x
sich	x
mit	x
seiner	x
Beute	x
davon	x
,	x
bevor	x
der	x
Tabuhn	x
oder	x
der	x
Tabuntschik	x
seine	x
Anwesenheit	x
auch	x
nur	x
geargwohnt	x
haben	x
.	x
Ein	x
so	x
leichter	x
Sieg	x
gelingt	x
indessen	x
dem	x
Wolfe	x
nicht	x
häufig	x
.	x
Entdeckt	x
ihn	x
die	x
Stute	x
,	x
so	x
macht	x
sie	x
sogleich	x
Lärm	x
,	x
und	x
ist	x
der	x
Tabuhntschik	x
in	x
der	x
Nähe	x
,	x
so	x
ist	x
er	x
bald	x
um	x
10	x
--	x
12	x
Rubel	x
reicher	x
,	x
denn	x
für	x
das	x
Fell	x
des	x
erlegten	x
Wolfs	x
zahlt	x
der	x
Pelzhändler	x
zu	x
jeder	x
Zeit	x
mit	x
Freuden	x
diese	x
Summe	x
.	x
Mit	x
dem	x
Sommer	x
beginnt	x
für	x
die	x
Pferde	x
eine	x
andere	x
Beschwerde	x
,	x
die	x
sie	x
oft	x
mehr	x
plagt	x
,	x
als	x
der	x
Hunger	x
im	x
Winter	x
,	x
denn	x
die	x
furchtbare	x
Hitze	x
in	x
der	x
schattenlosen	x
Steppe	x
erzeugt	x
einen	x
unerträglichen	x
Durst	x
,	x
für	x
den	x
Meilen	x
weit	x
kein	x
Wasser	x
zu	x
finden	x
ist	x
.	x
Auf	x
die	x
Beschwerden	x
des	x
Sommers	x
folgt	x
jedoch	x
im	x
Herbste	x
wieder	x
eine	x
Zeit	x
des	x
Genusses	x
.	x
Die	x
Ebenen	x
bedecken	x
sich	x
mit	x
frischem	x
Grün	x
,	x
die	x
Quellen	x
füllen	x
sich	x
wieder	x
mit	x
Wasser	x
und	x
der	x
Tabuhn	x
sammelt	x
jetzt	x
die	x
zur	x
Ertragung	x
der	x
Winterbeschwerden	x
nöthige	x
Kraft	x
.	x
Der	x
Herbst	x
ist	x
übrigens	x
die	x
einzige	x
Jahreszeit	x
,	x
in	x
welcher	x
die	x
Kraft	x
des	x
Tabuhns	x
in	x
Anspruch	x
genommen	x
wird	x
.	x
Die	x
Pferde	x
müssen	x
dann	x
ihrem	x
Herrn	x
das	x
Getreide	x
dreschen	x
,	x
was	x
dadurch	x
geschieht	x
,	x
daß	x
sie	x
in	x
eine	x
für	x
diesen	x
Zweck	x
gemachte	x
Tenne	x
gebracht	x
und	x
auf	x
den	x
in	x
derselben	x
ausgebreiteten	x
Garben	x
hin	x
und	x
her	x
getrieben	x
werden	x
.	x
