tok	cat
Fledermaus	x
,	x
»	x
aber	x
glaubt	x
mir	x
,	x
ich	indirect
zittere	indirect
am	indirect
ganzen	indirect
Körper	indirect
vor	indirect
Aufregung	indirect
,	indirect
es	indirect
liegt	indirect
etwas	indirect
unsagbar	indirect
Grauenhaftes	indirect
in	indirect
der	indirect
Luft	indirect
,	indirect
das	indirect
ich	indirect
nicht	indirect
abschütteln	indirect
kann	indirect
;	indirect
immer	indirect
wieder	indirect
legt	indirect
es	indirect
sich	indirect
um	indirect
mich	indirect
wie	indirect
dicke	indirect
Tücher	indirect
.	indirect
–	x
Geht	x
das	x
von	x
dem	x
Puppenspiel	x
aus	x
–	x
Ich	x
sage	x
nein	x
;	x
auf	x
mich	x
strömt	x
es	x
vom	x
Prinzen	x
Daraschekoh	x
über	x
.	x
Warum	x
sitzt	x
er	x
so	x
scheinbar	x
teilnahmslos	x
da	x
oben	x
auf	x
der	x
Flasche	x
?	x
Und	x
doch	x
läuft	x
manchmal	x
ein	x
Zucken	x
über	x
sein	x
Gesicht	x
!	x
!	x
–	x
–	x
–	x
Irgend	x
etwas	x
Unheimliches	x
geht	x
hier	x
vor	x
,	x
ich	x
lasse	x
mir	x
's	x
nicht	x
nehmen.	x
«	x
»	x
Eine	x
gewisse	x
symbolistische	x
Bedeutung	x
glaube	x
ich	x
doch	x
herausgefunden	x
zu	x
haben	x
,	x
und	x
dazu	x
paßt	x
ganz	x
gut	x
,	x
was	x
du	x
eben	x
sagtest	x
,	x
«	x
mischte	x
sich	x
Melanchthon	x
in	x
das	x
Gespräch	x
.	x
»	x
Ist	x
denn	x
nicht	x
der	x
›Mann	x
in	x
der	x
Flasche‹	x
der	x
Ausdruck	x
der	x
im	x
Menschen	x
eingeschlossenen	x
Seele	x
,	x
die	x
ohnmächtig	x
zusehen	x
muß	x
,	x
wie	x
die	x
Sinne	x
–	x
die	x
Marionetten	x
–	x
sich	x
frech	x
ergötzen	x
,	x
und	x
wie	x
alles	x
der	x
unaufhaltsamen	x
Verwesung	x
im	x
Laster	x
entgegengeht	x
?	x
«	x
Lautes	x
Gelächter	x
und	x
Händeklatschen	x
schnitt	x
ihm	x
die	x
Rede	x
ab	x
.	x
Der	x
Pierrot	x
hatte	x
sich	x
auf	x
dem	x
Boden	x
der	x
Flasche	x
zusammengekrümmt	x
und	x
umkrallte	x
mit	x
den	x
Fingern	x
seinen	x
Hals	x
.	x
–	x
Dann	x
wieder	x
riß	x
er	x
den	x
Mund	x
weit	x
auf	x
,	x
deutete	x
in	x
wilder	x
Verzweiflung	x
auf	x
seine	x
Brust	x
und	x
nach	x
oben	x
–	x
und	x
faltete	x
schließlich	x
flehend	x
die	x
Hände	x
,	x
als	x
wolle	x
er	x
etwas	x
vom	x
Publikum	x
erbitten	x
.	x
»	x
Er	x
will	x
zu	x
trinken	x
haben	x
,	x
–	x
na	x
ja	x
,	x
so	x
eine	x
große	x
Flasche	x
und	x
kein	x
Sekt	x
drin	x
–	x
gebt	x
ihm	x
doch	x
zu	x
trinken	x
,	x
ihr	x
Marionetten	x
,	x
«	x
rief	x
ein	x
Zuschauer	x
.	x
Alles	x
lachte	x
und	x
klatschte	x
Beifall	x
.	x
Da	x
sprang	x
der	x
Pierrot	x
wieder	x
auf	x
,	x
riß	x
sich	x
die	x
weißen	x
Kleider	x
von	x
der	x
Brust	x
,	x
machte	x
eine	x
taumelnde	x
Bewegung	x
und	x
fiel	x
der	x
Länge	x
nach	x
zu	x
Boden	x
.	x
»	x
Bravo	x
,	x
bravo	x
,	x
Pierrot	x
–	x
großartig	x
gespielt	x
;	x
da	x
capo	x
,	x
da	x
capo	x
,	x
«	x
jubelte	x
die	x
Menge	x
.	x
Als	x
jedoch	x
der	x
Mann	x
sich	x
nicht	x
mehr	x
rührte	x
und	x
keine	x
Miene	x
machte	x
,	x
die	x
Szene	x
zu	x
wiederholen	x
,	x
legte	x
sich	x
langsam	x
der	x
Applaus	x
und	x
die	x
allgemeine	x
Aufmerksamkeit	x
wandte	x
sich	x
den	x
Marionetten	x
zu	x
.	x
Diese	x
standen	x
noch	x
immer	x
in	x
derselben	x
geisterhaften	x
Stellung	x
,	x
die	x
sie	x
zuletzt	x
eingenommen	x
hatten	x
,	x
doch	x
lag	x
jetzt	x
eine	x
Art	x
Spannung	x
in	x
ihren	x
Mienen	x
,	x
die	x
früher	x
nicht	x
wahrzunehmen	x
gewesen	x
.	x
Es	x
schien	x
,	x
als	x
ob	x
sie	x
auf	x
irgend	x
ein	x
Stichwort	x
warteten	x
.	x
Der	x
bucklige	x
Zwerg	x
mit	x
dem	x
kalkweißen	x
Gesicht	x
drehte	x
schließlich	x
vorsichtig	x
seine	x
Augen	x
nach	x
dem	x
Prinzen	x
Daraschekoh	x
.	x
–	x
Der	x
Perser	x
rührte	x
sich	x
nicht	x
.	x
Seine	x
Züge	x
sahen	x
verfallen	x
aus	x
.	x
Endilch	x
trat	x
von	x
den	x
Figuren	x
im	x
Hintergrund	x
einer	x
der	x
Mohren	x
zögernd	x
an	x
die	x
Sänfte	x
heran	x
und	x
öffnete	x
den	x
Schlag	x
.	x
Und	x
da	x
geschah	x
etwas	x
höchst	x
Seltsames	x
.	x
Steif	x
fiel	x
ein	x
nackter	x
weiblicher	x
Körper	x
heraus	x
und	x
schlug	x
mit	x
dumpfem	x
Klatschen	x
lang	x
hin	x
.	x
Einen	x
Augenblick	x
Totenstille	x
,	x
dann	x
schrien	x
tausend	x
Stimmen	x
durcheinander	x
;	x
–	x
–	x
–	x
es	x
brauste	x
der	x
Saal	x
.	x
»	x
Was	x
ist	x
's	x
–	x
was	x
ist	x
geschehen	x
?	x
!	x
«	x
Marionetten	x
,	x
Affen	x
,	x
Musikanten	x
,	x
–	x
alles	x
sprang	x
zu	x
;	x
Masken	x
schwangen	x
sich	x
auf	x
die	x
Bühne	x
:	x
Die	x
Fürstin	x
,	x
die	x
Gemahlin	x
Daraschekohs	x
,	x
lag	x
da	x
,	x
ganz	x
nackt	x
;	x
auf	x
ein	x
stählernes	x
Stangengerüst	x
geschnürt	x
.	x
Die	x
Stellen	x
,	x
wo	x
die	x
Stricke	x
in	x
das	x
Fleisch	x
einschnitten	x
,	x
waren	x
blau	x
unterlaufen	x
.	x
Im	x
Munde	x
stak	x
ihr	x
ein	x
seidener	x
Knebel	x
.	x
–	x
Unbeschreibliches	x
Entsetzen	x
lähmte	x
alle	x
Arme	x
.	x
–	x
»	x
Der	x
Pierrot	x
!	x
«	x
gellte	x
plötzlich	x
eine	x
Stimme	x
,	x
–	x
»	x
der	x
Pierrot	x
!	x
«	x
–	x
.	x
Eine	x
wahnsinnige	x
,	x
unbestimmte	x
Angst	x
fuhr	x
wie	x
ein	x
Dolchstoß	x
in	x
alle	x
Herzen	x
.	x
–	x
»	x
Wo	x
ist	x
der	x
Prinz	x
?	x
«	x
Der	x
Perser	x
war	x
während	x
des	x
Tumults	x
spurlos	x
verschwunden	x
.	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
–	x
Schon	x
stand	x
Melanchthon	x
auf	x
den	x
Schultern	x
des	x
Junker	x
Hans	x
;	x
vergebens	x
,	x
–	x
–	x
er	x
konnte	x
den	x
Deckel	x
der	x
Flasche	x
nicht	x
heben	x
,	x
und	x
das	x
kleine	x
Luftventil	x
war	x
–	x
–	x
–	x
–	x
zugeschraubt	x
!	x
–	x
»	x
So	x
schlagt	x
doch	x
die	x
Wandungen	x
ein	x
,	x
schnell	x
,	x
schnell	x
!	x
«	x
Der	x
holländische	x
Ratsherr	x
entriß	x
dem	x
roten	x
Henker	x
das	x
Beil	x
,	x
mit	x
einem	x
Satz	x
sprang	x
er	x
auf	x
die	x
Bühne	x
.	x
Es	x
klang	x
wie	x
eine	x
geborstene	x
Glocke	x
,	x
als	x
die	x
Schläge	x
schmetternd	x
niederfielen	x
;	x
–	x
ein	x
schauerlicher	x
Ton	x
.	x
Tiefe	x
Sprünge	x
zuckten	x
durch	x
das	x
Glas	x
wie	x
weiße	x
Blitze	x
;	x
die	x
Schneide	x
der	x
Axt	x
bog	x
sich	x
.	x
Endlich	x
–	x
endlich	x
–	x
–	x
–	x
die	x
Flasche	x
brach	x
in	x
Trümmer	x
.	x
Darinnen	x
lag	x
,	x
erstickt	x
,	x
die	x
Leiche	x
des	x
Grafen	x
de	x
Faast	x
,	x
die	x
Finger	x
in	x
die	x
Brust	x
gekrallt	x
.	x
Durch	x
die	x
Festeshalle	x
mit	x
lautlosem	x
Flügelschlag	x
unsichtbar	x
zogen	x
die	x
schwarzen	x
Riesenvögel	x
des	x
Entsetzens	x
.	
