tok	cat
übernatürlichen	x
Gaben	x
ausgestattet	x
ist	x
.	x
—	x
Diese	x
Ausstellung	x
birgt	x
auch	x
noch	x
andere	x
Sehenswürdigkeiten	x
in	x
sich	x
;	x
so	x
einen	x
4	x
Meter	x
langen	x
Haifisch	x
,	x
Seeungeheuer	x
und	x
andere	x
Tier-Abnormitäten	x
.	x
Der	x
Besuch	x
ist	x
umso	x
empfehlenswerter	x
,	x
als	x
sich	x
nicht	x
sobald	x
die	x
Gelegenheit	x
findet	x
,	x
solche	x
Kuriositäten	x
zu	x
sehen	x
.	x
—	x
Der	x
Inhaber	x
dieser	x
Ausstellung	x
ist	x
Herr	x
Ferdinand	x
Mestek	x
de	x
Podskal	x
,	x
der	x
auf	x
diesem	x
Gebiete	x
bereits	x
reiche	x
Erfahrungen	x
gesammelt	x
und	x
große	x
Routine	x
besitzt	x
.	x
Direktor	x
Mestek	x
hat	x
mit	x
seinen	x
Schaustellungen	x
in	x
allen	x
europäischen	x
Großstädten	x
die	x
schönsten	x
Erfolge	x
erzielt	x
und	x
dafür	x
das	x
lebhafteste	x
Interesse	x
wachzurufen	x
verstanden	x
.	x
Malschule-Ausstellung	x
.	x
Im	x
ebenerdigen	x
Konzertsaale	x
des	x
Kasinos	x
findet	x
vom	x
23.	x
bis	x
25.	x
d.	x
M.	x
eine	x
Ausstellung	x
der	x
Malschule	x
von	x
Emilie	x
Becker	x
statt	x
.	x
Die	x
Ausstellung	x
,	x
zu	x
deren	x
Besichtigung	x
das	x
Publikum	x
freundlich	x
geladen	x
ist	x
,	x
wird	x
von	x
9	x
Uhr	x
bis	x
6	x
Uhr	x
geöffnet	x
sein	x
.	x
Studienreise	x
.	x
Eine	x
Anzahl	x
von	x
Hörern	x
der	x
technischen	x
Hochschule	x
in	x
Graz	x
(	x
geodätischer	x
Kurs	x
)	x
,	x
die	x
in	x
den	x
letzten	x
Tagen	x
eine	x
sich	x
auch	x
auf	x
Untersteier	x
erstreckende	x
Studienreise	x
unternahmen	x
,	x
kamen	x
unter	x
der	x
Führung	x
des	x
Professors	x
Rudolf	x
Thallmayer	x
auch	x
nach	x
Marburg	x
,	x
wo	x
sie	x
,	x
geleitet	x
vom	x
Herrn	x
Direktor	x
Zweifler	x
und	x
den	x
Fachlehrern	x
,	x
die	x
hiesige	x
Landes-Wein-	x
und	x
Obstbauanstalt	x
eingehend	x
besichtigten	x
.	x
Das	x
„	x
Geisterhäusl	x
“	x
am	x
Kalvarienberge	x
,	x
welches	x
schon	x
durch	x
geraume	x
Zeit	x
baufällig	x
war	x
,	x
ist	x
vor	x
einigen	x
Tagen	x
vollends	x
niedergerissen	x
worden	x
.	x
Maschinelle	x
Holzbearbeitung	x
in	x
gewerblichen	x
Betrieben	x
betitelt	x
sich	x
ein	x
vom	x
Direktor	x
des	x
steiermärkischen	x
Gewerbeförderungsinstitutes	x
Graz	x
,	x
Herrn	x
Oberinspektor	x
A.	x
Springer	x
,	x
verfaßtes	x
,	x
im	x
Verlage	x
von	x
Franz	x
Deuticke	x
Wien	x
soeben	x
erschienenes	x
Buch	x
,	x
welches	x
in	x
sechs	x
Abteilungen	x
,	x
die	x
Kraftmaschinen	x
,	x
die	x
Kraftübertragung	x
,	x
die	x
Werkzeuge	x
,	x
die	x
Arbeitsmaschinen	x
,	x
die	x
Unfallverhütung	x
und	x
die	x
Holztrocknung	x
enthält	x
.	x
Das	x
mit	x
zahlreichen	x
bildlichen	x
Darstellungen	x
versehene	x
Buch	x
ist	x
einerseits	x
ein	x
Hilfsbuch	x
für	x
fachliche	x
Lehranstalten	x
,	x
andererseits	x
verhilft	x
es	x
den	x
Gewerbetreibenden	x
selbst	x
zu	x
einer	x
gründlichen	x
Kenntnis	x
der	x
Holzbearbeitung	x
mittels	x
Maschinen	x
,	x
so	x
daß	x
dieses	x
treffliche	x
Werk	x
allen	x
Holzgewerbetreibenden	x
nur	x
bestens	x
empfohlen	x
werden	x
kann	x
.	x
Wolkenbruch	x
und	x
Überschwemmungen	x
.	x
Über	x
den	x
Wolkenbruch	x
in	x
der	x
Gegend	x
von	x
Pöltschach	x
,	x
der	x
u.	x
a.	x
auch	x
die	x
Bahn	x
beschädigte	x
,	x
haben	x
wir	x
schon	x
in	x
der	x
letzten	x
Samstag-Nummer	x
kurz	x
berichtet	x
.	x
Unterm	x
15.	x
d.	x
wird	x
hiezu	x
noch	x
aus	x
Pöltschach	x
der	x
„	x
Tagespost	x
“	x
geschrieben	x
:	x
Gestern	x
war	x
für	x
unseren	x
Ort	x
ein	x
Tag	x
des	x
Schreckens	x
.	x
Ein	x
Wolkenbruch	x
im	x
Bella-Graben	x
hat	x
durch	x
seine	x
furchtbare	x
Wassermenge	x
in	x
ganz	x
kurzer	x
Zeit	x
die	x
schönen	x
Gartenanlagen	x
vernichtet	x
,	x
die	x
meisten	x
Brücken	x
und	x
alle	x
Stege	x
zerstört	x
,	x
alle	x
am	x
Bache	x
liegenden	x
Mühlen	x
und	x
Sägen	x
stark	x
beschädigt	x
.	x
Durch	x
die	x
vielen	x
angeschwemmten	x
Objekte	x
,	x
meist	x
Wagen	x
,	x
Holz	x
,	x
entwurzelte	x
Bäume	x
und	x
dergleichen	x
konnte	x
das	x
Wasser	x
nicht	x
abfließen	x
.	x
Im	x
Nu	x
war	x
Pöltschach	x
unter	x
Wasser	x
und	x
es	x
entstand	x
eine	x
Überschwemmung	x
,	x
die	x
unseren	x
Ort	x
wohl	x
noch	x
nie	x
getroffen	x
.	x
In	x
den	x
niederliegenden	x
Häusern	x
drang	x
das	x
Wasser	x
durch	x
die	x
Fenster	x
ein	x
,	x
mit	x
Schreien	x
und	x
Weinen	x
sind	x
die	x
Bewohner	x
auf	x
die	x
Anhöhen	x
geflüchtet	x
.	x
Ein	x
Pensionist	x
,	x
Herr	x
Ambrosch	x
mußte	x
samt	x
seinem	x
alten	x
Vater	x
durchs	x
Fenster	x
herausgeholt	x
werden	x
.	x
Gemauerte	x
Stallungen	x
sind	x
durch	x
Wasseranprall	x
eingedrückt	x
und	x
vernichtet	x
worden	x
;	x
die	x
Bezirksstraße	x
wurde	x
durch	x
anderthalb	x
Meter	x
breite	x
Einrisse	x
zerstört	x
.	x
Der	x
Verkehr	x
stockte	x
vollkommen	x
und	x
alles	x
suchte	x
nur	x
zu	x
retteu	x
,	x
was	x
noch	x
zu	x
retten	x
möglich	x
war	x
.	x
Die	x
Feuerwehr	x
von	x
Hölldorf	x
wurde	x
vom	x
Unglücke	x
verständigt	x
und	x
hat	x
Hilfe	x
geleistet	x
,	x
wofür	x
ihr	x
der	x
beste	x
Dank	x
gebührt	x
.	x
Die	x
Gendarmerie	x
hat	x
durch	x
die	x
ganze	x
Nacht	x
Wache	x
ge	x
halten	x
,	x
damit	x
kein	x
Menschenleben	x
in	x
Gefahr	x
komme	x
.	x
Beim	x
Pfarrhause	x
ist	x
das	x
Wasser	x
bis	x
zum	x
Fenster	x
gestiegen	x
und	x
hat	x
die	x
starke	x
Hofmauer	x
in	x
der	x
Länge	x
von	x
fünf	x
Meter	x
vollkommen	x
zerstört	x
und	x
dem	x
Erdboden	x
gleichgemacht	x
.	x
Die	x
Felder	x
,	x
Wiesen	x
und	x
Äcker	x
sind	x
nicht	x
zu	x
erkennen	x
,	x
denn	x
das	x
Wasser	x
hat	x
die	x
Kulturpflanzen	x
samt	x
der	x
Erde	x
hinweggeschwemmt	x
.	x
Der	x
Schaden	x
wird	x
auf	x
mehr	x
als	x
100.000	x
K.	x
geschätzt	x
;	x
leider	x
ist	x
gegen	x
Wasserschaden	x
niemand	x
versichert	x
,	x
daher	x
die	x
betroffenen	x
Parteien	x
einen	x
unermeßlich	x
großen	x
Schaden	x
erleiden	x
.	x
An	x
dieser	x
Stelle	x
wäre	x
wohl	x
zu	x
erwähnen	x
,	x
daß	indirect
man	indirect
mit	indirect
der	indirect
Abstockung	indirect
von	indirect
Schutzwaldungen	indirect
Einhalt	indirect
tun	indirect
sollte	indirect
,	indirect
sonst	indirect
haben	indirect
wir	indirect
ähnliches	indirect
Unglück	indirect
öfter	indirect
zu	indirect
erwarten	indirect
.	indirect
Laudwirtschaftlicher	x
Verein	x
Rothwein	x
.	x
Wir	x
erhalten	x
folgende	x
Zuschrift	x
:	x
„	x
Löbliche	x
Redaktion	x
!	x
Bezugnehmend	x
auf	x
den	x
in	x
der	x
letzten	x
Nummer	x
Ihres	x
Blattes	x
enthaltenen	x
Bericht	x
über	x
die	x
Versammlung	x
des	x
landwirtschaftlichen	x
Vereines	x
Rothwein	x
und	x
insbesondere	x
bezüglich	x
des	x
in	x
derselben	x
Nummer	x
gebrachten	x
Leitartikels	x
beehre	x
ich	x
mich	x
zur	x
Richtigstellung	x
zu	x
bemerken	x
:	x
Herr	x
k.	x
k.	x
Bezirkstierarzt	x
Koroschetz	x
erklärte	x
gelegentlich	x
seiner	x
sehr	x
dankenswerten	x
Ausführungen	x
über	x
das	x
auch	x
in	x
Steiermark	x
konstatierte	x
Vorkommen	x
des	x
Scheidenkatarrhs	x
bei	x
Rindern	x
,	x
daß	x
er	x
sich	x
diesbezüglich	x
mit	x
einer	x
Anfrage	x
an	x
die	x
k.	x
k.	x
Statthalterei	x
gewendet	x
hatte	x
,	x
und	x
ihm	x
darauf	x
mitgeteilt	x
wurde	x
,	x
daß	indirect
eventuelle	indirect
weitere	indirect
Weisungen	indirect
ihm	indirect
zugehen	indirect
würden	indirect
.	indirect
Dies	x
der	x
klare	x
Sachverhalt	x
und	x
hat	x
der	x
genannte	x
Funktionär	x
keinesfalls	x
eine	x
Äußerung	x
getan	x
,	x
welche	x
etwa	x
als	x
eine	x
Kritik	x
dieses	x
Vorgehens	x
der	x
Behörde	x
gedeutet	x
werden	x
könnte	x
.	x
Eine	x
solche	x
Auffassung	x
wäre	x
eine	x
total	x
irrige	x
und	x
waren	x
daher	x
besonders	x
die	x
im	x
Leitartikel	x
bezogenen	x
Schlußfolgerungen	x
keineswegs	x
angebracht	x
.	x
Wäre	x
die	x
Zeit	x
nicht	x
schon	x
so	x
vorgeschritten	x
gewesen	x
,	x
so	x
hätte	x
ich	x
Anlaß	x
genommen	x
,	x
den	x
Landwirten	x
mitzuteilen	x
,	x
daß	indirect
man	indirect
in	indirect
Deutschland	indirect
,	indirect
wo	indirect
die	indirect
Krankheit	indirect
bereits	indirect
sei	indirect
zehn	indirect
Jahren	indirect
bekannt	indirect
und	indirect
man	indirect
der	indirect
Natur	indirect
und	indirect
der	indirect
Bekämpfung	indirect
der	indirect
Seuche	indirect
jahrelange	indirect
eingehende	indirect
Studien	indirect
gewidmet	indirect
hat	indirect
,	indirect
von	indirect
veterinärpolizeilichen	indirect
Maßregeln	indirect
gegen	indirect
dieselbe	indirect
ganz	indirect
abgekommen	indirect
ist	indirect
,	x
was	x
auch	x
aus	x
einer	x
Resolution	x
des	x
im	x
Jahre	x
1906	x
in	x
Breslau	x
versammelten	x
Veterinärrates	x
hervorgeht	x
.	x
Jahrelange	x
Erfahrungen	x
haben	x
in	x
Deutschland	x
gelehrt	x
,	x
daß	x
bei	x
der	x
Natur	x
dieser	x
Erkrankung	x
behördliche	x
Maßregeln	x
so	x
weitgreifende	x
und	x
den	x
ganzen	x
Wirtschaftsbetrieb	x
derart	x
lähmende	x
sein	x
müßten	x
,	x
daß	x
durch	x
dieselben	x
noch	x
größere	x
wirtschaftliche	x
Schädigungen	x
eintreten	x
würden	x
,	x
als	x
durch	x
die	x
Seuche	x
selbst	x
.	x
Das	x
einzige	x
wirksame	x
Mittel	x
kann	x
nur	x
darin	x
erblickt	x
werden	x
,	x
was	x
Herr	x
Koroschetz	x
unseren	x
Landwirten	x
empfahl	x
:	x
Kennenlernen	x
der	x
Krankheit	x
,	x
demgemäße	x
äußerste	x
Vorsicht	x
beim	x
Ankaufe	x
und	x
möglichste	x
Isolierung	x
der	x
befallenen	x
Kuh	x
bis	x
zu	x
ihrer	x
Wiederherstellung	x
.	x
Ritter	x
von	x
Roßmanit	x
,	x
Obmann	x
des	x
landwirtschaftl	x
.	x
Vereines	x
Rothwein	x
.	x
8000	x
Kronen	x
an	x
unsere	x
Hausfrauen	x
ausbezahlt	x
.	x
Zum	x
ersten	x
Male	x
wurde	x
eine	x
so	x
große	x
Summe	x
an	x
Hausfrauen	x
für	x
Kochrezepte	x
aus	x
bezahlt	x
und	x
zwar	x
durch	x
die	x
Nährmittelwerke	x
„	x
Ceres	x
“	x
,	x
welche	x
als	x
erste	x
in	x
Österreich	x
diese	x
Preiskonkurrenz	x
erdacht	x
und	x
in	x
der	x
vornehmsten	x
Weise	x
ausgeführt	x
hat	x
.	x
Die	x
ersten	x
Preise	x
von	x
je	x
1000	x
K.	x
wurden	x
vorläufig	x
noch	x
nicht	x
verteilt	x
,	x
es	x
ist	x
jedoch	x
möglich	x
,	x
daß	x
sie	x
bei	x
der	x
noch	x
laufenden	x
Preiskoukurrenz	x
von	x
5000	x
K.	x
zur	x
Auszahlung	x
gelangen	x
.	x
Es	x
sind	x
demnach	x
noch	x
7000	x
K.	x
zu	x
verdienen	x
,	x
und	x
zwar	x
für	x
Speisen	x
aller	x
Arten	x
,	x
nicht	x
nur	x
für	x
Mehlspeisen	x
allein	x
.	x
Die	x
Liste	x
der	x
Preisgewinner	x
aus	x
unserer	x
Gegend	x
haben	x
wir	x
im	x
heutigen	x
Inseratenteile	x
veröffentlicht	x
.	x
