tok	cat
zum	x
Schillerdenkmal	x
wieder	x
zuwandte	x
,	x
machte	x
er	x
bald	x
genug	x
innerlich	x
die	x
Erfahrung	x
,	x
daß	indirect
unter	indirect
allem	indirect
Schweren	indirect
für	indirect
einen	indirect
,	indirect
seiner	indirect
Kunst	indirect
mit	indirect
voller	indirect
Seele	indirect
hingegebenen	indirect
,	indirect
Künstler	indirect
das	indirect
Schwierigste	indirect
,	indirect
ja	indirect
Unmögliche	indirect
der	indirect
siegreiche	indirect
Kampf	indirect
wider	indirect
das	indirect
eigene	indirect
Gewissen	indirect
wäre	indirect
.	indirect
Wie	x
er	x
es	x
auch	x
anstellen	x
mochte	x
,	x
er	x
kam	x
immer	x
wieder	x
zu	x
seinem	x
ersten	x
Entwurf	x
zurück	x
.	x
Die	x
Dichterstatue	x
selbst	x
freilich	x
wurde	x
bei	x
der	x
größern	x
Ausführung	x
eine	x
wesentlich	x
andere	x
.	x
Ein	x
in	x
großen	x
Partieen	x
reich	x
gefalteter	x
,	x
von	x
der	x
Rechten	x
auf	x
der	x
Brust	x
zusammengehaltener	x
Mantel	x
breitete	x
sich	x
nun	x
über	x
die	x
linke	x
Schulter	x
,	x
den	x
Rock	x
darunter	x
auf	x
jener	x
Seite	x
völlig	x
verdeckend	x
;	x
die	x
aus	x
den	x
Falten	x
hervortretende	x
Linke	x
hält	x
eine	x
Rolle	x
gefaßt	x
;	x
der	x
vom	x
Lorbeer	x
bekränzte	x
,	x
edle	x
Kopf	x
ist	x
leise	x
aufgerichtet	x
.	x
Die	x
Gestalt	x
ruht	x
im	x
linken	x
Beine	x
,	x
das	x
rechte	x
tritt	x
etwas	x
zurück	x
.	x
Besonders	x
wenn	x
man	x
seinen	x
Standpunkt	x
nach	x
rechts	x
hin	x
nimmt	x
und	x
so	x
mehr	x
auf	x
die	x
linke	x
(	x
Mantel=	x
)	x
Seite	x
der	x
Statue	x
blickt	x
,	x
gewährt	x
sie	x
einen	x
höchst	x
imponirenden	x
plastischen	x
und	x
echt	x
monumentalen	x
Eindruck	x
.	x
Das	x
Postament	x
aber	x
nahm	x
(	x
und	x
zwar	x
zum	x
Heil	x
für	x
das	x
ganze	x
Werk	x
)	x
völlig	x
wieder	x
die	x
alte	x
Gestalt	x
an	x
,	x
von	x
der	x
abgewichen	x
zu	x
sein	x
Begas	x
sich	x
mit	x
Recht	x
zum	x
Vorwurf	x
machte	x
.	x
Die	x
halbrunden	x
Becken	x
traten	x
wieder	x
hervor	x
,	x
und	x
zwischen	x
ihnen	x
die	x
Frauen=Gestalten	x
in	x
ihren	x
ursprünglichen	x
Bewegungsmotiven	x
.	x
Dort	x
vorn	x
die	x
Muse	x
der	x
Tragödie	x
mit	x
düsterm	x
starrem	x
Blick	x
,	x
dräuend	x
aufgerichtet	x
dasitzend	x
,	x
den	x
Dolch	x
in	x
der	x
Rechten	x
;	x
gegenüber	x
die	x
lyrische	x
Muse	x
in	x
schöner	x
Mädchengestalt	x
,	x
weich	x
zurückgelehnt	x
auf	x
den	x
linken	x
Arm	x
,	x
den	x
rechten	x
hinüberlegend	x
zur	x
Lyra	x
,	x
die	x
dort	x
zur	x
Seite	x
am	x
Boden	x
steht	x
.	x
Und	x
an	x
den	x
hintern	x
Ecken	x
hier	x
die	x
Gestalt	x
der	x
Geschichte	x
,	x
die	x
Chronik	x
aller	x
geschehenden	x
Dinge	x
der	x
Tafel	x
eingrabend	x
,	x
die	x
ihre	x
Linke	x
hält	x
,	x
und	x
dort	x
gegenüber	x
die	x
Philosophie	x
,	x
das	x
greise	x
Haupt	x
in	x
die	x
Hand	x
gestützt	x
,	x
sinnend	x
hinausblickend	x
in	x
's	x
Unbegrenzte	x
zum	x
Ursprung	x
der	x
Dinge	x
,	x
zu	x
ihrem	x
Verlauf	x
und	x
ihrem	x
Ziel	x
.	x
--	x
Als	x
das	x
ganze	x
Hülfsmodell	x
in	x
Gips	x
vollendet	x
stand	x
,	x
waren	x
die	x
früheren	x
Bedenken	x
überraschenderweise	x
verschwunden	x
.	x
Die	x
Ueberwachungs=Commission	x
fand	x
nichts	x
zu	x
erinnern	x
.	x
Der	x
Abguß	x
wurde	x
im	x
Rathhause	x
aufgestellt	x
.	x
Der	x
Künstler	x
hatte	x
bei	x
der	x
danach	x
beginnenden	x
Marmorarbeit	x
(	x
denn	x
in	x
diesem	x
edelsten	x
Material	x
der	x
plastischen	x
Kunst	x
ist	x
glücklicherweise	x
das	x
ganze	x
Werk	x
ausgeführt	x
)	x
endlich	x
die	x
Hände	x
frei	x
.	x
Und	x
diesem	x
nach	x
so	x
vielen	x
überflüssigen	x
und	x
peinlichen	x
Hemmnissen	x
doppelt	x
freudig	x
empfundenen	x
Gefühl	x
der	x
Freiheit	x
ist	x
sicher	x
nicht	x
mit	x
Unrecht	x
Vieles	x
von	x
der	x
herrlichen	x
schwungvollen	x
Schönheit	x
zuzuschreiben	x
,	x
welche	x
die	x
nun	x
in	x
kolossalem	x
Maßstab	x
vollendeten	x
Gestalten	x
,	x
besonders	x
die	x
dieser	x
Musen	x
,	x
zeigen	x
.	x
Der	x
erste	x
frische	x
Zug	x
der	x
Begeisterung	x
,	x
welcher	x
oft	x
genug	x
,	x
auch	x
wo	x
er	x
in	x
der	x
Skizze	x
lebte	x
,	x
bei	x
den	x
langwierigen	x
Mühen	x
der	x
Ausführung	x
verloren	x
geht	x
,	x
ist	x
in	x
diesem	x
Falle	x
noch	x
ganz	x
unabgeschwächt	x
.	x
Und	x
der	x
viel	x
angefeindete	x
„	x
Realismus	x
“	x
des	x
Meisters	x
hat	x
jenen	x
zwar	x
ihr	x
packendes	x
Leben	x
,	x
ihre	x
gründliche	x
organische	x
Existenzfähigkeit	x
gegeben	x
,	x
aber	x
keineswegs	x
verhindert	x
,	x
daß	x
sie	x
als	x
hohe	x
ideale	x
Gebilde	x
,	x
als	x
rechte	x
Verkörperungen	x
ewiger	x
Geistesmächte	x
erscheinen	x
und	x
wirken	x
.	x
Alle	x
Vorzüge	x
des	x
Werkes	x
kommen	x
aber	x
dadurch	x
zur	x
schönsten	x
Geltung	x
,	x
daß	x
das	x
Ganze	x
nicht	x
thurmhoch	x
in	x
die	x
Luft	x
gebaut	x
,	x
sondern	x
nur	x
in	x
mäßiger	x
Höhe	x
sich	x
erhebend	x
,	x
den	x
vollen	x
Ueberblick	x
und	x
damit	x
erst	x
den	x
vollen	x
Genuß	x
seiner	x
Totalität	x
wie	x
jeder	x
Einzelnheit	x
gewährt	x
.	x
Während	x
der	x
eifrigen	x
Arbeit	x
an	x
der	x
Lösung	x
dieser	x
kolossalen	x
Aufgabe	x
fand	x
Begas	x
doch	x
noch	x
immer	x
Zeit	x
und	x
Kraft	x
genug	x
übrig	x
,	x
um	x
außer	x
zahlreichen	x
Büsten	x
nach	x
dem	x
Leben	x
und	x
nach	x
Todtenmasken	x
immer	x
neue	x
Werke	x
,	x
meist	x
absichtslose	x
Verherrlichungen	x
der	x
natürlich	x
schönen	x
Menschengestalt	x
,	x
aus	x
dem	x
„	x
Erdenklos	x
“	x
zu	x
formen	x
oder	x
aus	x
dem	x
Marmorblock	x
zu	x
schälen	x
.	x
1866	x
erschien	x
die	x
lebensgroße	x
Gestalt	x
einer	x
Badenden	x
,	x
in	x
üppig	x
erblühter	x
weiblicher	x
Anmuth	x
,	x
1867	x
die	x
kleinere	x
prächtige	x
Gruppe	x
des	x
Pan	x
,	x
welcher	x
den	x
Knaben	x
im	x
Flötenspiel	x
unterrichtet	x
,	x
1868	x
die	x
beiden	x
großen	x
Reliefmedaillons	x
in	x
Marmor	x
(	x
für	x
Commerzienrath	x
Mendelssohn	x
)	x
Venus	x
mit	x
dem	x
Taubenwagen	x
und	x
Ganymed	x
,	x
und	x
auf	x
der	x
Ausstellung	x
desselben	x
Jahres	x
der	x
Knabe	x
als	x
Brunnenfigur	x
und	x
jene	x
nackte	x
Gestalt	x
der	x
jungen	x
Mutter	x
,	x
die	x
(	x
ähnlich	x
wie	x
die	x
in	x
der	x
Faunenfamiliengruppe	x
)	x
ihren	x
Buben	x
auf	x
die	x
Schulter	x
schwingt	x
,	x
dasjenige	x
unter	x
seinen	x
Werken	x
,	x
das	x
unter	x
Allen	x
vielleicht	x
die	x
ungetheilteste	x
Bewunderung	x
erntete	x
.	x
Der	x
Künstler	x
steht	x
in	x
der	x
Fülle	x
frischer	x
Mannes=	x
und	x
Schöpferkraft	x
.	x
Von	x
den	x
Einflüssen	x
,	x
welche	x
oft	x
so	x
störend	x
und	x
untergrabend	x
auf	x
die	x
des	x
modernen	x
Künstlers	x
einwirken	x
,	x
ist	x
er	x
durch	x
die	x
glücklichste	x
geistige	x
Organisation	x
,	x
die	x
uns	x
immer	x
mehr	x
der	x
eines	x
Meisters	x
des	x
italienischen	x
Cinque	x
cento	x
,	x
denn	x
eines	x
heutigen	x
Menschen	x
ähnlicher	x
schien	x
,	x
völlig	x
bewahrt	x
und	x
gesichert	x
.	x
Die	x
deutsche	x
Skulptur	x
hat	x
das	x
volle	x
Recht	x
noch	x
Großes	x
und	x
vielleicht	x
auch	x
noch	x
unbedingter	x
Vollendetes	x
als	x
ihm	x
bisher	x
gelang	x
,	x
von	x
dem	x
Urheber	x
des	x
Berliner	x
Schillerdenkmals	x
zu	x
erwarten	x
:	x
er	x
wird	x
diese	x
Hoffnungen	x
nicht	x
täuschen	x
.	x
Mögen	x
sich	x
denn	x
endlich	x
auch	x
die	x
nicht	x
minder	x
berechtigten	x
Erwartungen	x
Berlins	x
erfüllen	x
,	x
sein	x
Schillerdenkmal	x
aufgestellt	x
zu	x
sehen	x
.	x
