tok	cat
mit	x
dem	x
er	x
gefüllt	x
war	x
,	x
bestand	x
aus	x
lauter	x
kleinen	x
,	x
platten	x
Stücken	x
von	x
Erbsen-	x
bis	x
Dollargröße	x
,	x
doch	x
waren	x
sie	x
,	x
obgleich	x
alle	x
mehr	x
oder	x
weniger	x
flach	x
,	x
von	x
unregelmäßiger	x
Form	x
und	x
sahen	x
»	x
eigentlich	x
ganz	x
so	x
aus	x
wie	x
Blei	x
,	x
das	x
in	x
geschmolzenem	x
Zustand	x
auf	x
den	x
Boden	x
gegossen	x
wurde	x
,	x
um	x
abzukühlen	x
«	x
.	x
Nicht	x
einer	x
der	x
Beamten	x
ließ	x
es	x
sich	x
einfallen	x
,	x
dies	x
Metall	x
für	x
etwas	x
anderes	x
als	x
Messing	x
zu	x
halten	x
.	x
Der	x
Gedanke	x
,	x
daß	indirect
es	indirect
Gold	indirect
sein	indirect
könne	indirect
,	x
kam	x
ihnen	x
natürlich	x
gar	x
nicht	x
;	x
und	x
ihr	x
Erstaunen	x
ist	x
wohl	x
zu	x
begreifen	x
,	x
als	x
es	x
andern	x
Tags	x
in	x
ganz	x
Bremen	x
bekannt	x
wurde	x
,	x
daß	indirect
die	indirect
»	indirect
Menge	indirect
Messing	indirect
«	indirect
,	indirect
die	indirect
sie	indirect
so	indirect
verächtlich	indirect
zum	indirect
Polizeiamt	indirect
geschafft	indirect
hatten	indirect
,	indirect
ohne	indirect
sich	indirect
die	indirect
Mühe	indirect
zu	indirect
machen	indirect
,	indirect
sich	indirect
eine	indirect
Handvoll	indirect
anzueignen	indirect
,	indirect
nicht	indirect
nur	indirect
Gold	indirect
–	x
wirkliches	x
Gold	x
–	x
war	indirect
,	indirect
sondern	indirect
reineres	indirect
Gold	indirect
,	indirect
als	indirect
je	indirect
gemünzt	indirect
worden	indirect
ist	indirect
–	x
kurz	x
:	x
ganz	x
reines	x
Gold	x
,	x
ohne	x
die	x
geringste	x
nachweisbare	x
Beimischung	x
!	x
Ich	x
brauche	x
nicht	x
die	x
Einzelheiten	x
der	x
Eingeständnisse	x
Kempelens	x
(	x
soweit	x
er	x
sie	x
machte	x
)	x
und	x
seiner	x
Freilassung	x
zu	x
erörtern	x
;	x
sie	x
sind	x
der	x
Öffentlichkeit	x
bekannt	x
.	x
Daß	x
er	x
im	x
Geiste	x
und	x
in	x
der	x
Tat	x
–	x
wenn	x
auch	x
nicht	x
buchstäblich	x
–	x
das	x
uralte	x
Problem	x
vom	x
Stein	x
der	x
Weisen	x
gelöst	x
hat	x
,	x
kann	x
kein	x
Mensch	x
mit	x
gesunden	x
Sinnen	x
mehr	x
bezweifeln	x
.	x
Die	x
Ansichten	x
Aragos	x
haben	x
natürlich	x
ihre	x
Berechtigung	x
;	x
aber	x
er	x
ist	x
keineswegs	x
zuverlässig	x
,	x
und	x
was	x
er	x
von	x
Bismuth	x
sagt	x
,	x
muß	x
cum	x
grano	x
salis	x
genommen	x
werden	x
.	x
Die	x
nackte	x
Wahrheit	x
ist	x
,	x
daß	x
bis	x
jetzt	x
alle	x
Analyse	x
versagt	x
hat	x
;	x
und	x
solange	x
Kempelen	x
uns	x
nicht	x
selbst	x
den	x
Schlüssel	x
zu	x
dem	x
von	x
ihm	x
aufgegebenen	x
Rätsel	x
zeigt	x
,	x
ist	x
es	x
mehr	x
als	x
wahrscheinlich	x
,	x
daß	x
die	x
Angelegenheit	x
jahrelang	x
im	x
statu	x
quo	x
verbleibt	x
.	x
Alles	x
,	x
was	x
man	x
bis	x
jetzt	x
weiß	x
,	x
ist	x
:	x
»	x
daß	x
reines	x
Gold	x
leicht	x
und	x
nach	x
Wunsch	x
hergestellt	x
werden	x
kann	x
,	x
und	x
zwar	x
aus	x
Blei	x
in	x
Verbindung	x
mit	x
gewissen	x
andern	x
in	x
Art	x
und	x
Menge	x
unbekannten	x
Substanzen.	x
«	x
Die	x
theoretische	x
Berechnung	x
beschäftigt	x
sich	x
natürlich	x
mit	x
den	x
sofortigen	x
wie	x
auch	x
den	x
späteren	x
Resultaten	x
dieser	x
Entdeckung	x
–	x
einer	x
Entdeckung	x
,	x
der	x
wohl	x
kein	x
denkender	x
Mensch	x
eine	x
gewisse	x
Einwirkung	x
auf	x
die	x
jüngste	x
Aufschließung	x
Kaliforniens	x
als	x
Goldland	x
absprechen	x
wird	x
;	x
und	x
diese	x
Betrachtung	x
führt	x
uns	x
unweigerlich	x
zu	x
einer	x
andern	x
–	x
der	x
Unzeitgemäßheit	x
der	x
Entdeckung	x
Kempelens	x
.	x
Wenn	x
bisher	x
viele	x
davon	x
abgehalten	x
wurden	x
,	x
nach	x
Kalifornien	x
zu	x
gehen	x
–	x
einfach	x
durch	x
die	x
Überlegung	x
,	x
daß	indirect
Gold	indirect
infolge	indirect
seines	indirect
reichlichen	indirect
Vorhandenseins	indirect
in	indirect
jenen	indirect
Minen	indirect
nun	indirect
notgedrungen	indirect
im	indirect
Werte	indirect
sinken	indirect
müsse	indirect
und	indirect
die	indirect
weite	indirect
,	indirect
gefahrvolle	indirect
Suche	indirect
daher	indirect
vielleicht	indirect
nicht	indirect
einmal	indirect
lohnend	indirect
sei	indirect
–	x
welch	x
eine	x
Bewegung	x
wird	x
jetzt	x
die	x
Gemüter	x
derer	x
erfassen	x
,	x
die	x
auszuwandern	x
beabsichtigen	x
,	x
und	x
vor	x
allem	x
derer	x
,	x
die	x
bereits	x
dort	x
sind	x
im	x
Goldlande	x
?	x
Was	x
werden	x
sie	x
zu	x
der	x
ungeheuren	x
Entdeckung	x
Kempelens	x
sagen	x
?	x
Einer	x
Entdeckung	x
,	x
die	x
in	x
so	x
beredten	x
Beweisen	x
feststellt	x
,	x
daß	x
,	x
abgesehen	x
von	x
ihrer	x
wertvollen	x
Verwendbarkeit	x
zu	x
Industriezwecken	x
(	x
wie	x
immer	x
diese	x
Verwendbarkeit	x
auch	x
sein	x
mag	x
)	x
,	x
Gold	x
nun	x
keinen	x
größeren	x
Wert	x
mehr	x
haben	x
wird	x
als	x
Blei	x
–	x
und	x
weit	x
geringeren	x
Wert	x
als	x
Silber	x
(	x
denn	x
es	x
ist	x
nicht	x
anzunehmen	x
,	x
daß	indirect
Kempelen	indirect
sein	indirect
Geheimnis	indirect
lange	indirect
bewahren	indirect
kann	indirect
)	indirect
.	indirect
In	x
der	x
Tat	x
ist	x
es	x
außerordentlich	x
schwierig	x
,	x
die	x
Folgen	x
der	x
Entdeckung	x
vorauszubemessen	x
;	x
eines	x
aber	x
kann	x
festgestellt	x
werden	x
:	x
daß	indirect
die	indirect
Bekanntgabe	indirect
der	indirect
Entdeckung	indirect
vor	indirect
sechs	indirect
Monaten	indirect
die	indirect
Auswanderung	indirect
nach	indirect
Kalifornien	indirect
voraussichtlich	indirect
äußerst	indirect
stark	indirect
beeinflußt	indirect
haben	indirect
würde	indirect
.	indirect
In	x
Europa	x
hat	x
sich	x
bis	x
jetzt	x
als	x
bemerkenswerteste	x
Folge	x
eine	x
Steigerung	x
der	x
Bleipreise	x
um	x
hundert	x
und	x
der	x
Silberpreise	x
um	x
fünfundzwanzig	x
Prozent	x
ergeben	x
.	x
Fußnoten	x
1	x
Der	x
Erfinder	x
des	x
Schachspielers	x
war	x
W.v	x
.	x
Kempelen	x
(	x
1769	x
)	x
.	x
Die	x
Maschine	x
wurde	x
später	x
an	x
Mälzel	x
verkauft	x
.	x
(	x
Anm	x
.	x
d.Ü	x
.	x
)	x
