tok	cat
bei	x
mir	x
selbst	x
:	x
du	x
möchtest	x
dies	x
ja	x
wohl	x
erdulden	x
alles	x
,	x
die	x
Schmach	x
,	x
den	x
Bann	x
und	x
den	x
Tod	x
,	x
wenn	x
du	x
nicht	x
müßtest	x
mit	x
dir	x
nehmen	x
das	x
böse	x
Mal	x
an	x
deiner	x
Hand	x
;	x
denn	x
es	x
grauete	x
mir	x
vor	x
mir	x
selbst	x
.	x
In	x
meinem	x
Herzen	x
sprach	x
es	x
da	x
:	x
Wenn	x
du	x
die	x
Hand	x
eintauchtest	x
in	x
Jezertes	x
Quell	x
beim	x
Tempel	x
,	x
mit	x
Bitten	x
,	x
daß	indirect
sie	indirect
dir	indirect
vergebe	indirect
,	x
da	x
wärest	x
du	x
rein	x
.	x
–	x
Wer	x
ginge	x
nun	x
gleich	x
zu	x
dem	x
Hauptmann	x
der	x
Wache	x
,	x
daß	x
er	x
den	x
Fürsten	x
bitte	x
,	x
mir	indirect
so	indirect
viel	indirect
zu	indirect
gestatten	indirect
?	indirect
«	x
Und	x
eine	x
der	x
Frauen	x
lief	x
alsbald	x
.	x
Der	x
Hauptmann	x
aber	x
wollte	x
nicht	x
.	x
Naïra	x
sagte	x
:	x
»	x
So	x
gehe	x
du	x
selbst	x
an	x
den	x
Quell	x
,	x
es	x
wird	x
dir	x
niemand	x
wehren	x
,	x
und	x
tauche	x
dieses	x
Tuch	x
hinein	x
und	x
bring	x
'	x
es	x
mir	x
!	x
«	x
Doch	x
keine	x
traute	x
sich	x
,	x
ihr	x
diesen	x
Liebesdienst	x
zu	x
tun	x
.	x
Naïra	x
rief	x
und	x
sah	x
auf	x
ihre	x
Hand	x
:	x
»	x
O	x
wenn	x
Jezertes	x
Gottheit	x
wollte	x
,	x
ein	x
kleiner	x
Vogel	x
machte	x
sich	x
auf	x
und	x
striche	x
seinen	x
Flügel	x
durch	x
das	x
Wasser	x
und	x
käme	x
ans	x
Fenster	x
,	x
daß	x
ich	x
ihn	x
berühre	x
!	x
«	x
–	x
Dies	x
aber	x
mochte	x
nicht	x
geschehn	x
;	x
und	x
kamen	x
jetzt	x
die	x
Leute	x
,	x
Naïra	x
abzuholen	x
.	x
Sie	x
fuhr	x
auf	x
einem	x
schlechten	x
Boot	x
,	x
mit	x
zween	x
Schergen	x
und	x
acht	x
Ruderknechten	x
,	x
schnell	x
dahin	x
;	x
saß	x
auf	x
der	x
mittlern	x
Bank	x
allein	x
,	x
gefesselt	x
;	x
zu	x
ihren	x
Füßen	x
etwas	x
Vorrat	x
an	x
Speisen	x
und	x
Getränk	x
,	x
nicht	x
genug	x
für	x
fünf	x
Tage	x
.	x
Und	x
saß	x
da	x
still	x
,	x
in	x
dichte	x
Schleier	x
eingewickelt	x
,	x
daß	x
die	x
Blicke	x
der	x
Männer	x
sie	x
nicht	x
beleidigten	x
,	x
auch	x
daß	x
sie	x
selbst	x
nicht	x
sehen	x
mußte	x
;	x
und	x
war	x
,	x
als	x
schiffte	x
sie	x
schon	x
jetzo	x
unter	x
den	x
Schatten	x
.	x
Bei	x
jenem	x
Eiland	x
als	x
sie	x
angekommen	x
waren	x
,	x
lösten	x
die	x
Begleiter	x
ihre	x
Bande	x
und	x
halfen	x
ihr	x
aussteigen	x
;	x
setzten	x
drei	x
Krüge	x
und	x
einen	x
Korb	x
mit	x
Brot	x
und	x
Früchten	x
auf	x
den	x
Stein	x
und	x
stießen	x
wieder	x
ab	x
ungesäumt	x
.	x
Die	x
Männer	x
behielten	x
den	x
Ort	x
im	x
Gesicht	x
auf	x
der	x
Heimfahrt	x
,	x
so	x
lange	x
sie	x
vermochten	x
,	x
und	x
sahen	x
die	x
Frau	x
verhüllt	x
dort	x
sitzen	x
,	x
im	x
Anfang	x
ganz	x
allein	x
,	x
so	x
wie	x
sie	x
dieselbe	x
verlassen	x
,	x
darnach	x
aber	x
gewahrten	x
sie	x
eine	x
andere	x
Frauengestalt	x
,	x
in	x
weißen	x
Gewändern	x
,	x
sitzend	x
neben	x
ihr	x
.	x
Da	x
hielten	x
die	x
Ruderer	x
inne	x
mit	x
rudern	x
,	x
und	x
die	x
Schergen	x
berieten	x
sich	x
untereinander	x
,	x
ob	indirect
man	indirect
nicht	indirect
umkehren	indirect
solle	indirect
.	indirect
Der	x
eine	x
aber	x
sagte	x
:	x
»	x
Es	x
gehet	x
nicht	x
natürlich	x
zu	x
,	x
es	x
ist	x
ein	x
Geist	x
.	x
Fahrt	x
immer	x
eilig	x
zu	x
,	x
daß	x
man	x
's	x
dem	x
Fürsten	x
anzeige	x
.	x
–	x
«	x
So	x
taten	x
sie	x
und	x
meldeten	x
's	x
Eldad	x
;	x
der	x
aber	x
verlachte	x
und	x
schalt	x
sie	x
sehr	x
.	x
Jedanja	x
unterdessen	x
,	x
nachdem	x
er	x
zeitig	x
inne	x
geworden	x
,	x
daß	indirect
möchte	indirect
seine	indirect
Unwahrheit	indirect
an	indirect
Tag	indirect
gekommen	indirect
sein	indirect
,	x
hatte	x
sich	x
außer	x
den	x
Mauern	x
der	x
Stadt	x
,	x
unter	x
dem	x
Dach	x
einer	x
Tenne	x
,	x
versteckt	x
.	x
Und	x
seine	x
Brüder	x
verkündigten	x
ihm	x
,	x
Naïra	indirect
sei	indirect
heut	indirect
'	indirect
nach	indirect
dem	indirect
Felsen	indirect
gebracht	indirect
.	indirect
Alsbald	x
verschwor	x
er	x
sich	x
mit	x
ihnen	x
und	x
etlichen	x
Freunden	x
,	x
sie	indirect
zu	indirect
befrein	indirect
,	indirect
und	indirect
wenn	indirect
es	indirect
alle	indirect
den	indirect
Hals	indirect
kosten	indirect
sollte	indirect
.	indirect
Um	x
Mitternacht	x
bestiegen	x
sie	x
ein	x
kleines	x
Segelschiff	x
,	x
sechs	x
rüstige	x
Gesellen	x
,	x
mit	x
Waffen	x
wohl	x
versehen	x
.	x
Sie	x
mußten	x
aber	x
einen	x
großen	x
Umweg	x
nehmen	x
,	x
weil	x
Wächter	x
waren	x
am	x
Strand	x
verteilt	x
und	x
weithin	x
hohes	x
Felsgestad	x
'	x
,	x
da	x
kein	x
Schiff	x
an-	x
und	x
abgehen	x
konnte	x
.	x
Dennoch	x
am	x
Abend	x
des	x
zweiten	x
Tags	x
,	x
nach	x
Ankunft	x
der	x
Naïra	x
auf	x
der	x
Insel	x
,	x
erreichten	x
sie	x
dieselbige	x
und	x
erkannten	x
bald	x
den	x
rechten	x
Landungsplatz	x
;	x
sahen	x
allda	x
die	x
Krüge	x
und	x
den	x
Korb	x
und	x
fanden	x
alles	x
unberührt	x
.	x
Es	x
überkam	x
Jedanja	x
große	x
Angst	x
um	x
das	x
Weib	x
,	x
das	x
er	x
liebte	x
.	x
Und	x
suchten	x
lang	x
nach	x
ihr	x
und	x
fanden	x
sie	x
zuletzt	x
auf	x
einem	x
schönen	x
Hügel	x
unter	x
einem	x
Palmbaum	x
liegen	x
,	x
tot	x
,	x
der	x
Schleier	x
über	x
ihr	x
Gesicht	x
mit	x
Fleiß	x
gelegt	x
,	x
die	x
Hände	x
bloß	x
und	x
alle	x
beide	x
weiß	x
wie	x
der	x
Schnee	x
.	x
Da	x
kamen	x
die	x
Jünglinge	x
bald	x
überein	x
,	x
es	indirect
sollten	indirect
ihrer	indirect
vier	indirect
auf	indirect
gradem	indirect
Weg	indirect
zur	indirect
Stadt	indirect
zurücksteuern	indirect
,	indirect
derweil	indirect
zwei	indirect
andere	indirect
bei	indirect
der	indirect
Leiche	indirect
blieben	indirect
.	indirect
Jedanja	x
selber	x
wollte	x
sich	x
freiwillig	x
vor	x
den	x
König	x
stellen	x
,	x
ihm	x
alles	x
redlich	x
zu	x
gestehn	x
und	x
zu	x
berichten	x
,	x
denn	x
er	x
kannte	x
ihn	x
für	x
gut	x
und	x
großmütig	x
und	x
wußte	x
wohl	x
,	x
es	indirect
sei	indirect
mit	indirect
seinem	indirect
Willen	indirect
nicht	indirect
also	indirect
verfahren	indirect
gegen	indirect
Naïra	indirect
.	indirect
Auch	x
kam	x
er	x
glücklich	x
vor	x
Athmas	x
zu	x
stehen	x
,	x
obwohl	x
Eldad	x
es	x
verhindern	x
wollte	x
.	x
Wie	x
nun	x
der	x
König	x
alle	x
diese	x
Dinge	x
,	x
teils	x
von	x
dem	x
Jüngling	x
,	x
teils	x
von	x
andern	x
,	x
aus	x
dem	x
Grund	x
erforscht	x
,	x
auch	x
jetzt	x
erfahren	x
hatte	x
,	x
was	x
die	x
Männer	x
auf	x
dem	x
Boot	x
gesehen	x
,	x
daraus	x
er	x
wohl	x
merkte	x
,	x
Jezerte	indirect
sei	indirect
mit	indirect
Naïra	indirect
gewesen	indirect
,	x
da	x
war	x
er	x
auf	x
das	x
äußerste	x
bestürzt	x
und	x
so	x
entrüstet	x
über	x
seinen	x
Vetter	x
,	x
daß	x
er	x
ihn	x
weg	x
für	x
immer	x
jagte	x
von	x
dem	x
Hof	x
.	x
Zugleich	x
verordnete	x
der	x
König	x
,	x
Naïra	indirect
auf	indirect
der	indirect
Insel	indirect
mit	indirect
Ehren	indirect
zu	indirect
bestatten	indirect
,	x
ließ	x
die	x
Wildnis	x
lichten	x
und	x
Gärten	x
anlegen	x
.	x
In	x
deren	x
Mitte	x
auf	x
dem	x
Hügel	x
erbaute	x
man	x
das	x
Grab	x
bei	x
dem	x
Palmbaum	x
,	x
wo	x
sie	x
verschieden	x
war	x
.	x
