tok	cat
Anstand	x
nehmen	x
,	x
Jhnen	x
darüber	x
zu	x
schreiben	x
,	x
wenn	x
sich	x
überhaupt	x
solche	x
Dinge	x
ganz	x
verheimlichen	x
ließen	x
,	x
was	x
sich	x
in	x
diesem	x
Fall	x
um	x
so	x
weniger	x
wird	x
thun	x
lassen	x
,	x
als	x
ich	x
Gelegenheit	x
hatte	x
,	x
schon	x
seit	x
einigen	x
Tagan	x
preußische	x
Beobachter	x
hier	x
zu	x
bemerken	x
.	x
--	x
Unsere	x
brave	x
Armee	x
,	x
unter	x
der	x
Führung	x
des	x
jetzigen	x
Kriegsministers	x
Rabenhorst	x
,	x
eines	x
allgemein	x
beliebten	x
und	x
tüchtigen	x
Militärs	x
,	x
wird	x
die	x
Vorhut	x
gegen	x
Preußen	x
ausmachen	x
und	x
sich	x
zu	x
diesem	x
Zwecke	x
nach	x
zwei	x
Seiten	x
,	x
bis	x
Obschatz	x
und	x
Grossenhayn	x
,	x
der	x
preußischen	x
Grenze	x
gegenüber	x
ausbreiten	x
.	x
Leipzig	x
wird	x
von	x
Besatzung	x
ganz	x
entblößt	x
werden	x
,	x
da	x
es	x
sich	x
nicht	x
halten	x
lassen	x
würde	x
.	x
Ob	indirect
die	indirect
Regierung	indirect
wenigstens	indirect
für	indirect
einen	indirect
moralischen	indirect
Halt	indirect
dieser	indirect
Stadt	indirect
sorgen	indirect
wird	indirect
,	indirect
indem	indirect
sie	indirect
den	indirect
jetzigen	indirect
,	indirect
ohnehin	indirect
in	indirect
Untersuchung	indirect
befangenen	indirect
Bürgermeister	indirect
,	indirect
dessen	indirect
unpatriotische	indirect
Gesinnungen	indirect
wohl	indirect
erwarten	indirect
lassen	indirect
,	indirect
daß	indirect
er	indirect
die	indirect
Schlüssel	indirect
der	indirect
Stadt	indirect
bis	indirect
Schkeuditz	indirect
den	indirect
Preußen	indirect
entgegentragen	indirect
wird	indirect
,	indirect
sofort	indirect
absetzen	indirect
und	indirect
durch	indirect
einen	indirect
guten	indirect
und	indirect
patriotischen	indirect
Mann	indirect
ersetzen	indirect
wird	indirect
,	x
ist	x
eine	x
Frage	x
,	x
die	x
wohl	x
in	x
den	x
nächsten	x
Tagen	x
bejahend	x
beantwortet	x
werden	x
wird	x
.	x
Es	x
gibt	x
Gottlob	x
noch	x
Männer	x
genug	x
in	x
Leipzig	x
,	x
die	x
nach	x
dem	x
Musterbilde	x
jenes	x
Mannes	x
handeln	x
würden	x
,	x
der	x
Hardenberg	x
's	x
Versuch	x
,	x
ihn	x
mit	x
100,000	x
Rth	x
.	x
zu	x
dem	x
Zweck	x
zu	x
bestechen	x
,	x
daß	x
er	x
sein	x
Gewicht	x
bei	x
der	x
traurigen	x
Theilung	x
Sachsens	x
für	x
die	x
sächsische	x
Grenzlinie	x
diesseits	x
Leipzig	x
einlegen	x
solle	x
,	x
ohne	x
Prunken	x
mit	x
seinem	x
Patriotismus	x
abwies	x
.	x
--	x
Bei	x
dem	x
ersten	x
Zusammenstoßen	x
,	x
welches	x
auf	x
irgend	x
einem	x
Punkte	x
zwischen	x
preußischen	x
und	x
Bundestruppen	x
folgen	x
würde	x
,	x
wird	x
Sachsen	x
bis	x
Dresden	x
und	x
Bauzen	x
hin	x
von	x
einer	x
starken	x
öster	x
.	x
Armee	x
,	x
die	x
hart	x
an	x
der	x
böhmischen	x
Grenze	x
steht	x
,	x
besetzt	x
werden	x
,	x
so	x
daß	x
man	x
die	x
Gesammtzahl	x
der	x
dann	x
zum	x
Schutze	x
Sachsens	x
vereinigten	x
Truppen	x
wohl	x
auf	x
80,000	x
Mann	x
schätzen	x
kann	x
.	x
Unsere	x
Königliche	x
Familie	x
ist	x
von	x
Trauer	x
über	x
die	x
neue	x
Wendung	x
der	x
Dinge	x
tief	x
erfüllt	x
,	x
ein	x
Zug	x
,	x
der	x
um	x
so	x
edler	x
scheinen	x
muß	x
,	x
da	x
nach	x
so	x
vielfältigen	x
Beleidigungen	x
,	x
die	x
selbst	x
das	x
Königl	x
.	x
Haus	x
von	x
Preußen	x
erfahren	x
mußte	x
,	x
wohl	x
das	x
versöhnlichste	x
und	x
mildeste	x
Herz	x
sich	x
hätte	x
verbittern	x
müssen	x
.	x
Leipzig	x
,	x
10	x
.	x
Nov	x
.	x
Die	x
„	x
Neue	x
Preußische	x
Zeitung	x
“	x
bietet	x
in	x
ihrer	x
nenen	x
Richtung	x
Alles	x
auf	x
,	x
um	x
die	x
Wucht	x
des	x
Hasses	x
von	x
ganz	x
Deutschland	x
auf	x
Bayern	x
zu	x
lenken	x
;	x
so	x
ersindet	x
sie	x
in	x
beispiellos	x
gehässiger	x
Weise	x
,	x
daß	indirect
diese	indirect
deutsche	indirect
Macht	indirect
alles	indirect
Ernstes	indirect
damit	indirect
umgehe	indirect
,	indirect
das	indirect
Großherzogthum	indirect
Baden	indirect
zu	indirect
theilen	indirect
,	indirect
und	indirect
daß	indirect
auch	indirect
Hessen	indirect
und	indirect
Württemberg	indirect
Stücke	indirect
davon	indirect
zugeworfen	indirect
werden	indirect
sollen	indirect
.	indirect
Und	x
am	x
folgenden	x
Tage	x
will	x
sie	x
Bayern	x
und	x
seine	x
Verbündeten	x
als	x
russische	x
Vasallen	x
darstellen	x
,	x
die	x
von	x
der	x
russischen	x
Gesandtschaft	x
zu	x
Berlin	x
Befehle	x
empfangen	x
,	x
indem	x
sie	x
sagt	x
:	x
„	x
Wie	x
wir	x
hören	x
,	x
ist	indirect
russischer	indirect
Seits	indirect
eine	indirect
Depesche	indirect
an	indirect
den	indirect
Fürsten	indirect
Thurn	indirect
und	indirect
Taxis	indirect
von	indirect
hier	indirect
(	x
Berlin	x
)	x
abgegangen	indirect
,	indirect
in	indirect
welcher	indirect
dieser	indirect
bayerische	indirect
Oberbefehlshaber	indirect
auf	indirect
die	indirect
Gefahr	indirect
aufmerksam	indirect
gemacht	indirect
wird	indirect
,	indirect
welche	indirect
für	indirect
seine	indirect
Regierung	indirect
aus	indirect
einem	indirect
eigenmächtigen	indirect
Vorgehen	indirect
auf	indirect
hessischem	indirect
Gebiete	indirect
erwachsen	indirect
dürfe.	indirect
“	x
Und	x
in	x
dem	x
nämlichen	x
Blatte	x
,	x
in	x
welchem	x
diese	x
Erfindung	x
steht	x
,	x
in	x
dem	x
vom	x
8	x
.	x
November	x
,	x
hält	x
diese	x
Zeitung	x
einen	x
Sermon	x
über	x
die	x
Verbindlichkeit	x
der	x
Gebote	x
Gottes	x
und	x
über	x
sein	x
Gericht	x
!	x
Berlin	x
,	x
11	x
.	x
Nov.	x
Zuverlässigen	x
Nachrichten	x
zufolge	x
hat	indirect
das	indirect
Ministerium	indirect
den	indirect
von	indirect
Wien	indirect
aus	indirect
gestellten	indirect
Anträgen	indirect
durchgehends	indirect
nachgegeben	indirect
und	indirect
daher	indirect
insbesondere	indirect
die	indirect
Einstellung	indirect
alles	indirect
und	indirect
jedes	indirect
Widerstandes	indirect
gegen	indirect
die	indirect
Maßregeln	indirect
des	indirect
Bundes	indirect
in	indirect
Hessen	indirect
und	indirect
Holstein	indirect
zugesagt	indirect
und	indirect
nur	indirect
die	indirect
Sicherheit	indirect
der	indirect
Etappenstraßen	indirect
vorbehalten	indirect
.	indirect
Auch	x
das	x
formelle	x
Aufgeben	x
der	x
Unionsverfassung	x
steht	x
in	x
naher	x
Aussicht	x
.	x
Berlin	x
,	x
13	x
.	x
Nov	x
.	x
Die	x
Presse	x
ergeht	x
sich	x
in	x
den	x
wunderlichsten	x
Versionen	x
über	x
die	x
Audienz	x
,	x
welche	x
am	x
vergangenen	x
Sonntag	x
der	x
öster	x
.	x
Gesandte	x
,	x
Ritter	x
Prokesch	x
von	x
Osten	x
,	x
bei	x
Sr.	x
Majestät	x
dem	x
Könige	x
in	x
Sanssouci	x
gehabt	x
.	x
Der	x
Gesandte	x
hatte	x
die	x
Audienz	x
nachgesucht	x
;	x
sie	x
wurde	x
ihm	x
bewilligt	x
und	x
,	x
sind	x
wir	x
sonst	x
gut	x
unterrichtet	x
,	x
hatte	x
sie	x
keinen	x
andern	x
Jnhalt	x
,	x
als	indirect
daß	indirect
die	indirect
Affaire	indirect
bei	indirect
Bronzell	indirect
hier	indirect
in	indirect
ihrer	indirect
Bedeutung	indirect
ganz	indirect
auf	indirect
das	indirect
zurückgeführt	indirect
wurde	indirect
,	indirect
was	indirect
sie	indirect
wirklich	indirect
nur	indirect
ist	indirect
.	indirect
Belgien	x
.	x
Brüssel	x
,	x
12	x
.	x
Nov.	x
Für	x
die	x
minderjährigen	x
Kinder	x
des	x
Königs	x
Leopold	x
ist	x
nach	x
den	x
belgischen	x
Gesetzen	x
ein	x
Untervormund	x
(	x
subrogétuleur	x
)	x
in	x
der	x
Person	x
des	x
Herzogs	x
v.	x
Nemours	x
ernannt	x
worden	x
.	x
Der	x
Familenrath	x
,	x
welcher	x
den	x
Untervormund	x
zu	x
ernennen	x
hatte	x
,	x
bestand	x
von	x
mütterlicher	x
Seite	x
aus	x
dem	x
Herzog	x
von	x
Nemours	x
,	x
dem	x
Herzog	x
von	x
Aumale	x
und	x
dem	x
Prinzen	x
von	x
Joinville	x
,	x
vertreten	x
durch	x
den	x
Fürsten	x
von	x
Ligne	x
,	x
General	x
Jacqueminot	x
und	x
General	x
Evain	x
;	x
von	x
väterlicher	x
Seite	x
:	x
Prinz	x
Albert	x
,	x
vertreten	x
durch	x
Hrn	x
.	x
J.	x
van	x
Praet	x
,	x
Hrn	x
.	x
v.	x
Gerlache	x
,	x
erster	x
Präsident	x
des	x
Cassationshofes	x
,	x
und	x
Hrn	x
.	x
Leclercq	x
,	x
Staatsprocurator	x
.	x
Der	x
König	x
hatte	x
für	x
seine	x
Person	x
dazu	x
abgeordnet	x
Hrn	x
.	x
Conovay	x
,	x
Jntendanten	x
der	x
Civilliste	x
.	x
Der	x
Untervormund	x
wurde	x
ermächtigt	x
,	x
die	indirect
Erbschaft	indirect
der	indirect
Königin	indirect
unter	indirect
Vorbehalt	indirect
der	indirect
Rechtswohlthat	indirect
des	indirect
Jnventars	indirect
,	indirect
Namens	indirect
seines	indirect
Mündel	indirect
anzutreten	indirect
.	indirect
--	x
Heute	x
wurden	x
die	x
Kammern	x
eröffnet	x
.	x
Der	x
König	x
wohnte	x
nicht	x
bei	x
.	x
