tok	cat
gleichfalls	x
redlich	x
das	x
Ihrige	x
,	x
den	x
ungeheuren	x
Reichtum	x
des	x
Hauses	x
zu	x
untergraben	x
.	x
Und	x
so	x
war	x
der	x
Verwalter	x
in	x
Nöten	x
und	x
Schmule	x
wäre	x
ihm	x
sehr	x
gelegen	x
gewesen	x
.	x
Aber	x
dieser	x
lehnte	x
ab	x
und	x
erwiderte	x
mit	x
sonderbarem	x
Lächeln	x
:	x
»	x
Ich	x
hab	x
'	x
mir	x
einmal	x
vor	x
fünfundzwanzig	x
Jahren	x
das	x
Wort	x
gegeben	x
,	x
daß	indirect
ich	indirect
mit	indirect
Ihrem	indirect
Herrn	indirect
nur	indirect
ein	indirect
Geschäft	indirect
auf	indirect
Erden	indirect
abschließen	indirect
will	indirect
.	indirect
Und	x
das	x
Geschäft	x
ist	x
noch	x
nicht	x
reif	x
...	x
«	x
Die	x
Zeit	x
verging	x
,	x
Schmule	x
ward	x
immer	x
reicher	x
und	x
heiratete	x
wieder	x
eine	x
Frau	x
,	x
die	x
ihm	x
eine	x
große	x
Mitgift	x
zubrachte	x
.	x
Dann	x
kam	x
das	x
Jahr	x
1848	x
heran	x
,	x
und	x
in	x
diesem	x
wilden	x
Jahre	x
ward	x
aus	x
dem	x
reichen	x
Manne	x
ein	x
Millionär	x
.	x
Herr	x
Sigismund	x
Runnstein	x
,	x
wie	x
man	x
ihn	x
nun	x
,	x
wo	x
er	x
so	x
reich	x
war	x
,	x
allmählich	x
respektvoll	x
zu	x
nennen	x
begann	x
,	x
hatte	x
die	x
Verproviantierung	x
der	x
Russen	x
in	x
Ungarn	x
übernommen	x
und	x
dabei	x
ein	x
höchst	x
vorteilhaftes	x
Geschäft	x
gemacht	x
.	x
Von	x
da	x
ab	x
setzte	x
er	x
sich	x
zur	x
Ruhe	x
und	x
erwiderte	x
immer	x
,	x
wenn	x
man	x
ihn	x
zu	x
einer	x
neuen	x
Unternehmung	x
einlud	x
:	x
»	x
Ich	x
warte	x
!	x
«	x
Er	x
hatte	x
nicht	x
lange	x
zu	x
harren	x
.	x
Man	x
kann	x
auch	x
mit	x
einem	x
riesigen	x
Vermögen	x
fertig	x
werden	x
,	x
wenn	x
man	x
ein	x
riesiger	x
Verschwender	x
ist	x
.	x
Zwei	x
Jahre	x
noch	x
,	x
und	x
Baron	x
Wladislaus	x
samt	x
Gemahlin	x
konnten	x
nicht	x
mehr	x
in	x
Paris	x
leben	x
,	x
und	x
auch	x
in	x
Z.	x
,	x
wohin	x
sie	x
sich	x
zurückgezogen	x
,	x
hatte	x
das	x
seine	x
Schwierigkeit	x
.	x
Denn	x
von	x
all	x
'	x
ihren	x
Gütern	x
gehörte	x
in	x
Wahrheit	x
kein	x
Grashalm	x
mehr	x
ihnen	x
,	x
und	x
von	x
allen	x
Seiten	x
drängten	x
die	x
Gläubiger	x
auf	x
sie	x
ein	x
.	x
Die	x
Baronin	x
kehrte	x
zu	x
ihrer	x
Familie	x
nach	x
Frankreich	x
zurück	x
und	x
der	x
Baron	x
,	x
der	x
wohl	x
oder	x
übel	x
zurückbleiben	x
mußte	x
,	x
suchte	x
seinen	x
Trost	x
im	x
Champagner	x
und	x
dann	x
in	x
der	x
Schnapsflasche	x
.	x
Da	x
konnte	x
er	x
plötzlich	x
freier	x
aufatmen	x
,	x
das	x
Drängen	x
der	x
Gläubiger	x
hörte	x
mit	x
einem	x
Schlage	x
auf	x
:	x
Schmule	x
hatte	x
alle	x
Wechsel	x
und	x
Forderungen	x
an	x
sich	x
gebracht	x
und	x
seine	x
Millionen	x
darangesetzt	x
.	x
»	x
Das	x
ist	x
das	x
erste	x
schlechte	x
Geschäft	x
,	x
das	x
Schmule	x
Runnstein	x
in	x
seinem	x
Leben	x
gemacht	x
hat	x
,	x
«	x
sagten	x
die	x
Leute	x
,	x
und	x
noch	x
größer	x
war	x
die	x
Verwunderung	x
,	x
als	x
Schmule	x
anscheinend	x
gar	x
keinen	x
Schritt	x
that	x
,	x
seine	x
Forderungen	x
hereinzubringen	x
.	x
Aber	x
er	x
war	x
nicht	x
unthätig	x
geblieben	x
.	x
Er	x
hatte	x
ein	x
Majestätsgesuch	x
an	x
den	x
Kaiser	x
gerichtet	x
und	x
um	x
die	x
Gnade	x
gebeten	x
,	x
Güter	indirect
ankaufen	indirect
zu	indirect
dürfen	indirect
,	x
denn	x
damals	x
durften	x
die	x
Juden	x
in	x
Galizien	x
keinen	x
Grundbesitz	x
erwerben	x
.	x
Er	x
war	x
selbst	x
nach	x
Wien	x
gereist	x
,	x
sein	x
Gesuch	x
zu	x
unterstützen	x
.	x
Aber	x
es	x
war	x
vergeblich	x
.	x
»	x
Hätt	x
'	x
ich	x
einen	x
Mord	x
begangen	x
,	x
«	x
sagte	x
Schmule	x
,	x
als	x
er	x
zurückkam	x
,	x
»	x
ich	x
hätte	x
mich	x
vielleicht	x
frei	x
machen	x
können	x
.	x
Aber	x
dieses	x
Eine	x
ist	x
nicht	x
zu	x
erreichen.	x
«	x
Dann	x
ging	x
er	x
lange	x
Tage	x
brütend	x
umher	x
,	x
er	x
kämpfte	x
einen	x
schweren	x
Kampf	x
.	x
Endlich	x
war	x
sein	x
Entschluß	x
gefaßt	x
;	x
er	x
trat	x
sein	x
Weib	x
hin	x
,	x
welches	x
er	x
sehr	x
liebte	x
,	x
und	x
sagte	x
zu	x
ihr	x
:	x
»	x
Ich	x
bin	x
entschlossen	x
,	x
mich	indirect
taufen	indirect
zu	indirect
lassen	indirect
und	indirect
Christ	indirect
zu	indirect
werden	indirect
.	indirect
Erschrick	x
nicht	x
,	x
weine	x
nicht	x
,	x
höre	x
mich	x
ruhig	x
an	x
.	x
Ich	x
muß	x
es	x
thun	x
.	x
Mein	x
ganzes	x
Leben	x
wäre	x
sonst	x
eine	x
Lüge	x
,	x
eine	x
Narrheit	x
.	x
Ich	x
muß	x
die	x
Güter	x
des	x
Wodnicki	x
erwerben	x
.	x
Ich	x
habe	x
entbehrt	x
und	x
gearbeitet	x
,	x
wie	x
vielleicht	x
noch	x
nie	x
ein	x
Mensch	x
auf	x
dieser	x
Erde	x
.	x
Aber	x
ich	x
will	x
nicht	x
meinen	x
Lohn	x
dafür	x
,	x
ich	x
will	x
nur	x
mein	x
Recht	x
.	x
Also	x
,	x
es	x
ist	x
keine	x
Frage	x
,	x
daß	indirect
ich	indirect
es	indirect
thun	indirect
muß	indirect
.	indirect
Aber	x
Dir	x
stelle	x
ich	x
es	x
frei	x
.	x
Wie	indirect
sehr	indirect
Du	indirect
mir	indirect
lieb	indirect
bist	indirect
,	x
brauche	x
ich	x
Dir	x
nicht	x
zu	x
sagen	x
;	x
aber	x
dennoch	x
erkläre	x
ich	x
Dir	x
–	x
ich	x
füge	x
mich	x
,	x
wie	x
Du	x
es	x
entscheidest	x
...	x
«	x
Auch	x
sie	x
liebte	x
ihn	x
sehr	x
,	x
aber	x
sie	x
konnte	x
den	x
Glaubenswechsel	x
nicht	x
übers	x
Herz	x
bringen	x
.	x
Sie	x
schieden	x
.	x
Schmule	x
trat	x
zur	x
katholischen	x
Kirche	x
über	x
und	x
nahm	x
den	x
Namen	x
Sigismund	x
Ronnicki	x
an	x
.	x
Auch	x
seine	x
eben	x
herangeblühte	x
Tochter	x
aus	x
erster	x
Ehe	x
ließ	x
sich	x
mit	x
dem	x
Vater	x
taufen	x
und	x
erhielt	x
den	x
Namen	x
Maria	x
.	x
Welches	indirect
ungeheure	indirect
Aufsehen	indirect
dieses	indirect
Ereignis	indirect
im	indirect
ganzen	indirect
Lande	indirect
erweckte	indirect
,	x
läßt	x
sich	x
nicht	x
beschreiben	x
.	x
Am	x
Tage	x
nach	x
der	x
Taufe	x
machte	x
Schmule	x
alle	x
seine	x
Forderungen	x
gegen	x
Wladislaus	x
geltend	x
.	x
Die	x
Güter	x
kamen	x
zur	x
Feilbietung	x
und	x
Schmule	x
erstand	x
sie	x
.	x
Der	x
Baron	x
verschwand	x
–	x
man	x
wußte	x
nicht	x
,	x
wohin	indirect
er	indirect
sich	indirect
gewendet	indirect
hatte	indirect
.	indirect
Schmule	x
zog	x
auf	x
das	x
Schloß	x
bei	x
Z.	x
und	x
lebte	x
dort	x
mit	x
seiner	x
Tochter	x
Maria	x
.	x
Im	x
Jahre	x
1854	x
,	x
als	x
der	x
Staat	x
rüstete	x
und	x
sehr	x
viel	x
Geld	x
brauchte	x
,	x
kaufte	x
sich	x
Schmule	x
um	x
eine	x
große	x
Summe	x
den	x
Freiherrntitel	x
.	x
»	x
Aber	x
noch	x
,	x
«	x
sagte	x
er	x
häufig	x
,	x
»	x
habe	x
ich	x
nicht	x
mein	x
ganzes	x
Recht	x
;	x
es	x
fehlt	x
noch	x
Etwas.	x
«	x
Auch	x
dieses	x
sollte	x
der	x
seltsame	x
Mann	x
erlangen	x
.	x
Man	x
erfuhr	x
eines	x
Tages	x
durch	x
die	x
polnischen	x
Zeitungen	x
,	x
daß	indirect
der	indirect
unverbesserliche	indirect
Vagabund	indirect
und	indirect
Trunkenbold	indirect
Baron	indirect
Wladislaus	indirect
Wodnicki	indirect
durch	indirect
einen	indirect
edlen	indirect
Wohlthäter	indirect
für	indirect
Lebenszeit	indirect
versorgt	indirect
worden	indirect
sei	indirect
.	indirect
So	x
war	x
es	x
auch	x
.	x
Der	x
»	x
edle	x
Wohlthäter	x
«	x
war	x
der	x
Baron	x
Sigismund	x
Ronnicki	x
.	x
Er	x
hatte	x
den	x
Vagabunden	x
,	x
der	x
sich	x
zuletzt	x
in	x
und	x
bei	x
Barnow	x
herumgetrieben	x
,	x
im	x
buchstäblichen	x
Sinne	x
des	x
Worts	x
von	x
der	x
Straße	x
aufgelesen	x
und	x
gab	x
ihm	x
auf	x
seinem	x
Schlosse	x
eine	x
Zufluchtsstatt	x
.	x
Der	x
Vagabund	x
bekam	x
Alles	x
,	x
was	x
er	x
wollte	x
,	x
nur	x
keinen	x
Schnaps	x
.	x
Und	x
warum	x
?	x
»	x
Wenn	x
er	x
Schnaps	x
trinkt	x
,	x
«	x
sagte	x
Schmule	x
,	x
»	x
so	x
denkt	x
er	x
nicht	x
nach	x
.	x
Und	x
er	x
soll	x
nachdenken	x
.	x
Ich	x
will	x
mein	x
Recht	x
haben.	x
«	x
Aber	x
der	x
Trunkenbold	x
that	x
dem	x
neuen	x
Herrn	x
seines	x
Schlosses	x
nicht	x
lang	x
den	x
Gefallen	x
.	x
Im	x
Hochsommer	x
des	x
nächsten	x
Jahres	x
war	x
auf	x
dem	x
Schloß	x
ein	x
großes	x
Fest	x
.	x
Baron	x
Ronnicki	x
verheiratete	x
seine	x
Tochter	x
mit	x
einem	x
magyarischen	x
Adeligen	x
,	x
einem	x
Husaren-Rittmeister	x
.	x
An	x
dem	x
festlichen	x
Abend	x
gelang	x
es	x
Wodnicki	x
,	x
Schnaps	x
zu	x
bekommen	x
.	x
Er	x
trank	x
sehr	x
viel	x
und	x
taumelte	x
dann	x
zum	x
Thore	x
hinaus	x
und	x
den	x
Weg	x
hinab	x
,	x
auf	x
dem	x
er	x
einst	x
,	x
vor	x
fünfzig	x
Jahren	x
,	x
dem	x
Judenjungen	x
begegnet	x
.	x
Er	x
ist	x
nie	x
wieder	x
ins	x
Schloß	x
zurückgekommen	x
.	x
Am	x
nächsten	x
Morgen	x
fand	x
man	x
ihn	x
unten	x
,	x
am	x
Fuße	x
der	x
Bergwand	x
,	x
zerschmettert	x
liegen	x
.	x
Ob	x
er	x
in	x
seiner	x
Trunkenheit	x
den	x
steilen	x
Abhang	x
hinabgefallen	x
,	x
ob	x
er	x
sich	x
selbst	x
hinabgestürzt	x
,	x
das	x
bleibt	x
für	x
immer	x
unentschieden	x
.	x
Seh't	x
–	x
auch	x
solche	x
Geschichten	x
geschehen	x
zuweilen	x
auf	x
Erden	x
.	x
