tok	cat
ich	x
verwundert	x
:	x
keine	x
Armen	x
?	x
--	x
Nein	x
,	x
mein	x
Herr	x
,	x
wir	x
haben	x
keine	x
Armen	x
.	x
Oder	x
haben	x
Sie	x
etwa	x
in	x
unserm	x
Lande	x
irgend	x
einen	x
Menschen	x
in	x
Lumpen	x
gesehen	x
?	x
irgend	x
eine	x
Wohnung	x
in	x
verfallendem	x
Zustande	x
?	x
Wir	x
haben	x
keine	x
Armuth	x
,	x
weil	x
wir	x
allesammt	x
und	x
sonders	x
arbeiten	x
;	x
deshalb	x
sind	x
wir	x
alle	x
gleich	x
reich	x
.	x
--	x
Jch	x
konnte	x
einen	x
Ausruf	x
des	x
Erstaunens	x
nicht	x
zurückdrängen	x
.	x
Der	x
alte	x
fuhr	x
lächelnd	x
fort	x
:	x
--	x
Freilich	x
arbeiten	x
wir	x
alle	x
,	x
und	x
sind	x
glücklich	x
,	x
sind	x
stolz	x
darauf	x
.	x
Sehen	x
Sie	x
,	x
mein	x
Vater	x
war	x
einer	x
der	x
angesehensten	x
am	x
höchsten	x
gestellten	x
Bürger	x
dieses	x
Landes	x
,	x
und	x
meine	x
Söhne	x
könnten	x
heute	x
Freiherren	x
,	x
Grafen	x
,	x
Fürsten	x
sein	x
.	x
Statt	x
dessen	x
ist	x
der	x
da	x
Schlosser	x
,	x
ein	x
anderer	x
ist	x
Buchdrucker	x
,	x
der	x
dritte	x
ist	x
Baukünstler	x
;	x
Walmor	x
wird	x
Religonslehrer	x
,	x
sein	x
Bruder	x
ist	x
Zimmermaler	x
.	x
Und	x
unsre	x
guten	x
Mädchen	x
,	x
sehen	x
Sie	x
,	x
haben	x
jedes	x
ein	x
Handwerk	x
erlernt	x
,	x
und	x
dadurch	x
hat	x
weder	x
die	x
Bildung	x
noch	x
die	x
Schönheit	x
gelitten	x
.	x
Die	x
Korilla	x
,	x
ist	x
das	x
nicht	x
ein	x
ganz	x
niedliches	x
Nähmädchen	x
?	x
Sie	x
sollten	x
sie	x
einmal	x
in	x
der	x
Werkstatt	x
besuchen	x
,	x
Mylord	x
.	x
Sie	x
sind	x
ja	x
in	x
unser	x
Land	x
gekommen	x
um	x
Neues	x
,	x
Unerhörtes	x
kennen	x
zu	x
lernen	x
;	x
nun	x
,	x
damit	x
wird	x
Jhnen	x
gedient	x
werden	x
;	x
was	x
sagen	x
Sie	x
z	x
.	x
B.	x
dazu	x
,	x
daß	x
Jkarien	x
keine	x
Knechte	x
,	x
Mägde	x
,	x
Aufwärter	x
kennt	x
?	x
keine	x
Müßiggänger	x
.	x
Der	x
große	x
Dictator	x
hat	x
unsre	x
Nation	x
von	x
dieser	x
Landplage	x
befreit	x
.	x
--	x
Aber	x
wer	x
ist	x
denn	x
dieser	x
Jkar	x
?	x
dieser	x
große	x
Mann	x
,	x
dessen	x
Namen	x
mir	x
so	x
oft	x
entgegen	x
tönt	x
?	x
--	x
Mir	x
deucht	x
heute	x
nicht	x
zu	x
dieser	x
Auseinandersetzung	x
die	x
nöthige	x
Zeit	x
und	x
Gelegenheit	x
zu	x
sein	x
,	x
lieber	x
Lord	x
,	x
doch	x
werden	x
Sie	x
von	x
Walmor	x
,	x
dessen	x
Zuneignung	x
Sie	x
schnell	x
gewonnen	x
,	x
und	x
von	x
unserm	x
Freunde	x
Dinaros	x
,	x
Professor	x
der	x
Geschichte	x
,	x
sich	x
wohl	x
darüber	x
zur	x
Genüge	x
belehren	x
lassen	x
können	x
.	x
Diese	x
Beiden	x
werden	x
gewiß	x
gern	x
es	x
über	x
sich	x
nehmen	x
,	x
Jhre	x
Studien	x
in	x
Jkarien	x
zu	x
leiten	x
.	x
Das	x
Gespräch	x
nahm	x
wieder	x
eine	x
leichtere	x
Färbung	x
;	x
eine	x
der	x
verheiratheten	x
Damen	x
frug	x
:	x
ob	indirect
ich	indirect
Liebhaber	indirect
von	indirect
Blumen	indirect
sei	indirect
?	indirect
Was	x
ich	x
denn	x
auch	x
mit	x
gutem	x
Gewissen	x
bejahen	x
konnte	x
.	x
Jch	x
sagte	x
:	x
nichts	x
herrlicheres	x
,	x
nichts	x
schöneres	x
gäbe	x
es	x
in	x
meinen	x
Augen	x
als	x
Blumen	x
.	x
--	x
Nichts	x
herrlicheres	x
als	x
Blumen	x
,	x
Mylord	x
?	x
wandte	x
eins	x
der	x
Fräulein	x
sich	x
an	x
mich	x
.	x
Jch	x
erwiederte	x
:	x
das	x
wäre	x
nun	x
einmal	x
mein	x
Geschmack	x
;	x
es	x
gäbe	x
Rosen	x
,	x
die	x
ich	x
für	x
das	x
Schönste	x
in	x
der	x
Natur	x
hielte	x
.	x
Jnzwischen	x
hatte	x
sich	x
ein	x
kleines	x
Mädchen	x
zu	x
mir	x
gesellt	x
und	x
mich	x
mit	x
seinen	x
hellen	x
forschenden	x
Blicken	x
lange	x
betrachtet	x
.	x
Jetzt	x
rief	x
es	x
:	x
Ei	x
,	x
Sie	x
mögen	x
also	x
die	x
Kinder	x
nicht	x
?	x
Worauf	x
ich	x
ihm	x
mit	x
einem	x
Kusse	x
den	x
Bescheid	x
gab	x
:	x
nichts	x
sei	x
mir	x
lieber	x
als	x
kleine	x
Engel	x
.	x
--	x
Tanzen	x
Sie	x
gern	x
?	x
fragte	x
Celine	x
.	x
--	x
Jch	x
sehe	x
lieber	x
dem	x
Tanzen	x
zu	x
,	x
denn	x
ich	x
bin	x
ein	x
ziemlich	x
schlechter	x
Tänzer	x
,	x
erwiederte	x
ich	x
.	x
--	x
Nun	x
,	x
so	x
sollen	x
Sie	x
ein	x
guter	x
werden	x
,	x
entgegnete	x
Korilla	x
,	x
ich	x
will	x
Jhr	x
Tanzmeister	x
sein	x
.	x
Wir	x
lachten	x
.	x
Da	x
fragte	x
Walmor	x
's	x
Vater	x
plötzlich	x
,	x
ob	indirect
ich	indirect
musikalisch	indirect
sei	indirect
.	indirect
--	x
Mit	x
Leidenschaft	x
.	x
--	x
Singen	x
Sie	x
?	x
--	x
Ein	x
wenig	x
.	x
--	x
Und	x
welches	x
ist	x
Jhr	x
Jnstrument	x
?	x
--	x
Jch	x
spiele	x
die	x
Violine	x
.	x
--	x
Für	x
heute	x
mag	x
's	x
dabei	x
sein	x
Bewenden	x
haben	x
,	x
sagte	x
der	x
Großvater	x
;	x
wir	x
wollen	x
Mylord	x
ein	x
ander	x
Mal	x
zum	x
Beitrage	x
auffordern	x
.	x
Aber	x
da	x
er	x
Musik	x
liebt	x
,	x
wird	x
er	x
es	x
gern	x
hören	x
,	x
wenn	x
wir	x
singen	x
.	x
Liebe	x
Korilla	x
,	x
laß	x
jetzt	x
den	x
Herrn	x
vernehmen	x
,	x
was	x
eine	x
ikarische	x
Näherin	x
von	x
Musik	x
versteht	x
.	x
Jch	x
saß	x
dicht	x
neben	x
dem	x
Greise	x
,	x
und	x
war	x
so	x
dreist	x
,	x
ihm	x
zuzuflüstern	x
,	x
er	indirect
mache	indirect
es	indirect
wohl	indirect
wie	indirect
jener	indirect
Maler	indirect
,	indirect
der	indirect
den	indirect
Fremden	indirect
alle	indirect
seine	indirect
Gemälde	indirect
zeigen	indirect
zu	indirect
wollen	indirect
versprach	indirect
und	indirect
ihnen	indirect
nur	indirect
seine	indirect
besten	indirect
wies	indirect
.	indirect
Der	x
Greis	x
lächelte	x
:	x
nun	x
,	x
Sie	x
werden	x
ja	x
hören	x
.	x
Während	x
dem	x
hatten	x
die	x
Kleinen	x
schon	x
eine	x
Guitarre	x
herbeigeholt	x
,	x
und	x
ein	x
Knabe	x
gab	x
sie	x
freundlichen	x
Gesichts	x
in	x
Korillens	x
Hände	x
.	x
Walmor	x
ergriff	x
eine	x
Flöte	x
um	x
die	x
Schwester	x
zu	x
begleiten	x
.	x
Korilla	x
ließ	x
sich	x
nicht	x
erst	x
lange	x
bitten	x
;	x
sie	x
sang	x
ohne	x
Ziererei	x
,	x
ohne	x
Uebertreiben	x
,	x
aber	x
sie	x
sang	x
,	x
daß	x
mir	x
das	x
Herz	x
und	x
das	x
Hirn	x
erbebten	x
.	x
Welche	x
reine	x
strömende	x
Stimme	x
,	x
wenn	x
ich	x
so	x
sagen	x
darf	x
!	x
welch	x
helle	x
Aussprache	x
,	x
welcher	x
Anstand	x
,	x
welches	x
Gefühl	x
!	x
Und	x
wie	x
schön	x
das	x
Mädchen	x
war	x
!	x
Mir	x
schien	x
sie	x
mit	x
jeder	x
Note	x
immer	x
schöner	x
zu	x
werden	x
.	x
Hierauf	x
sang	x
man	x
ein	x
andres	x
Lied	x
,	x
in	x
dessen	x
Refrain	x
alle	x
jüngern	x
Anwesenden	x
einfielen	x
.	x
--	x
Zuletzt	x
rief	x
Walmor	x
's	x
Vater	x
:	x
jetzt	x
noch	x
das	x
Vaterlandslied	x
!	x
und	x
alle	x
Kinder	x
machten	x
Chor	x
;	x
und	x
die	x
Väter	x
,	x
die	x
gerade	x
am	x
Schachbrett	x
saßen	x
,	x
und	x
die	x
Frauen	x
,	x
die	x
an	x
einem	x
andern	x
Tische	x
spielten	x
,	x
kehrten	x
sich	x
der	x
singenden	x
Gruppe	x
zu	x
.	x
Dieser	x
Enthusiasmus	x
riß	x
mich	x
hin	x
,	x
ich	x
stimmte	x
mit	x
ein	x
im	x
dritten	x
Verse	x
,	x
was	x
allgemeines	x
Beifallklatschen	x
erregte	x
.	x
Noch	x
waren	x
meine	x
lieben	x
Wirthe	x
beschäftigt	x
,	x
mir	x
ihre	x
Freude	x
über	x
mein	x
Mitsingen	x
zu	x
bezeigen	x
,	x
da	x
deckte	x
sich	x
die	x
Tafel	x
,	x
wie	x
durch	x
Zauberschlag	x
,	x
mit	x
trocknen	x
und	x
frischen	x
Früchten	x
,	x
leichtem	x
Backwerk	x
und	x
kühlem	x
Getränk	x
.	x
Zarte	x
Hände	x
trugen	x
auf	x
,	x
und	x
die	x
fröhlichen	x
Kinder	x
reichten	x
herum	x
.	x
--	x
Mein	x
theurer	x
Lord	x
,	x
lächelte	x
der	x
Greis	x
,	x
entbehren	x
die	x
Jkarier	x
etwas	x
,	x
wenn	x
sie	x
keine	x
Dienstboten	x
haben	x
?	x
Jch	x
neigte	x
mich	x
zu	x
ihm	x
und	x
sagte	x
:	x
wie	x
sollten	x
sie	x
's	x
,	x
da	x
doch	x
Grazien	x
hier	x
aufwarten	x
.	x
-	x
Bald	x
darnach	x
entfernte	x
ich	x
mich	x
;	x
so	x
gut	x
es	x
ging	x
,	x
dankte	x
ich	x
für	x
diese	x
Aufnahme	x
und	x
eilte	x
fort	x
.	x
Jch	x
konnte	x
aber	x
erst	x
spät	x
den	x
Schlaf	x
finden	x
,	x
in	x
welchem	x
heitere	x
Träume	x
mich	x
wiegten	x
.	x
