tok	cat
fragte	x
der	x
Krippelmacher	x
verdüstert	x
,	x
»	x
ich	x
möcht	x
einmal	x
hinüberschaun	x
,	x
vielleicht	x
braucht	x
er	x
etwas.	x
«	x
»	x
Ja	x
,	x
ja	x
,	x
schau	x
nach	x
,	x
Alter	x
!	x
«	x
drängte	x
die	x
gutmütige	x
dicke	x
Frau	x
,	x
und	x
der	x
Mann	x
ging	x
und	x
klopfte	x
sachte	x
an	x
die	x
Türe	x
seines	x
Nachbars	x
.	x
»	x
Bin	x
munter	x
«	x
,	x
flüsterte	x
es	x
drinnen	x
mühsam	x
.	x
Der	x
Krippenmacher	x
trat	x
zögernd	x
ein	x
und	x
sah	x
im	x
ungewissen	x
Mondlicht	x
den	x
Mann	x
in	x
seinem	x
Feiertagsgewande	x
daliegen	x
.	x
»	x
Oho	x
,	x
Weber	x
,	x
ganz	x
sauber	x
angetan	x
,	x
wollen	x
doch	x
nicht	x
fortgehen	x
heut	x
noch	x
?	x
«	x
Da	x
langte	x
die	x
hagere	x
Hand	x
nach	x
der	x
des	x
Krippenmachers	x
,	x
und	x
es	x
wisperte	x
beschwörend	x
:	x
»	x
Nicht	x
die	x
Kinder	x
wecken	x
,	x
Nachbar	x
...	x
es	x
wird	x
Ernst	x
...	x
ich	x
wart	x
von	x
Viertelstund	x
zu	x
Viertelstund	x
auf	x
den	x
Tod	x
...	x
Nachbar	x
!	x
...	x
Kinder	x
...	x
Krippelmacher	x
...	x
bitt	x
'	x
...	x
«	x
Die	x
gewaltsam	x
ruhige	x
Stimme	x
zitterte	x
,	x
und	x
der	x
Nachbar	x
schwenkte	x
ratlos	x
sein	x
Taschentuch	x
mit	x
der	x
einen	x
Hand	x
,	x
während	x
er	x
mit	x
der	x
andern	x
die	x
feuchtkalte	x
des	x
Webers	x
drückte	x
.	x
»	x
Aber	x
,	x
Nachbar	x
Weber	x
!	x
«	x
Er	x
räusperte	x
sich	x
,	x
der	x
Trost	x
wollte	x
nicht	x
aus	x
der	x
Kehle	x
,	x
denn	x
jetzt	x
fiel	x
das	x
Mondlicht	x
voll	x
in	x
das	x
sanfte	x
Gesicht	x
des	x
Kranken	x
,	x
und	x
da	x
sah	x
er	x
,	x
wie	x
die	x
graugesprenkelten	x
Haare	x
festklebten	x
an	x
der	x
feuchten	x
Stirn	x
,	x
wie	x
die	x
Augen	x
groß	x
und	x
erloschen	x
in	x
der	x
Höhle	x
lagen	x
und	x
wie	x
nach	x
dem	x
Ohre	x
zu	x
die	x
Haut	x
gelb	x
und	x
abgestorben	x
war	x
.	x
»	x
Krippelmacher	x
?	x
...	x
«	x
Der	x
flehende	x
verschwimmende	x
Blick	x
sagte	x
mehr	x
als	x
jedes	x
Wort	x
,	x
mehr	x
als	x
die	x
Hände	x
,	x
die	x
sich	x
glatt	x
aneinanderlegten	x
und	x
sich	x
mühsam	x
bittend	x
emporhoben	x
bis	x
zu	x
dem	x
Herzen	x
des	x
Nachbars	x
.	x
»	x
Alles	x
,	x
alles	x
will	x
ich	x
tun	x
für	x
die	x
Kinder	x
,	x
wenn	x
Sie	x
einmal	x
–	x
«	x
,	x
er	x
unterbrach	x
sich	x
,	x
schlug	x
die	x
Hände	x
zusammen	x
und	x
setzte	x
sich	x
erschöpft	x
neben	x
dem	x
Bette	x
nieder	x
.	x
»	x
Immer	x
...	x
kälter	x
...	x
finste	x
–	x
rer	x
...	x
Nachbar	x
...	x
den	x
Pfar	x
–	x
rer	x
...	x
Kinder	x
!	x
!	x
...	x
«	x
»	x
Nachbar	x
!	x
...	x
«	x
Der	x
Krippelmacher	x
rannte	x
zu	x
der	x
Türe	x
und	x
rief	x
mit	x
erstickter	x
Stimme	x
:	x
»	x
Kinder	x
,	x
schnell	x
ins	x
Pfarrhaus	x
,	x
die	x
Letzte	x
Ölung	x
ist	x
notwendig	x
;	x
Weib	x
,	x
komm	x
herüber	x
.	x
Lichter	x
!	x
Geschwind	x
!	x
«	x
Jählings	x
wurde	x
es	x
ängstlich-lebendig	x
in	x
dem	x
Hause	x
;	x
ein	x
paar	x
der	x
Kinder	x
liefen	x
nach	x
dem	x
Pfarrer	x
,	x
andere	x
brachten	x
mehr	x
Lichter	x
,	x
als	x
jemals	x
in	x
der	x
niederen	x
Stube	x
auf	x
einmal	x
gebrannt	x
hatten	x
,	x
und	x
alle	x
die	x
kleinen	x
und	x
großen	x
Krippenmacher	x
standen	x
zagend	x
,	x
schluchzend	x
im	x
Flur	x
und	x
zwischen	x
der	x
Türe	x
,	x
näher	x
wagten	x
sie	x
sich	x
noch	x
nicht	x
heran	x
.	x
Der	x
Alte	x
aber	x
und	x
sein	x
Weib	x
knieten	x
neben	x
dem	x
Lager	x
des	x
Sterbenden	x
und	x
hielten	x
seine	x
starren	x
Hände	x
fest	x
auf	x
den	x
Häuptern	x
der	x
schlaftrunknen	x
Kinder	x
,	x
die	x
nicht	x
wußten	x
,	x
welch	indirect
ein	indirect
tapferes	indirect
,	indirect
liebevolles	indirect
Herz	indirect
schwächer	indirect
und	indirect
schwächer	indirect
schlug	indirect
.	indirect
Der	x
Weber	x
lag	x
langgestreckt	x
da	x
,	x
seine	x
Augen	x
hingen	x
an	x
den	x
jungen	x
verwunderten	x
Gesichtern	x
,	x
und	x
das	x
,	x
was	x
er	x
ihnen	x
oft	x
gesagt	x
hatte	x
,	x
sagte	x
er	x
ihnen	x
auch	x
jetzt	x
,	x
aber	x
zum	x
ersten	x
Male	x
fast	x
drohend	x
,	x
befehlend	x
:	x
»	x
Brav	x
sein	x
!	x
...	x
fleißig	x
arbeiten	x
!	x
...	x
«	x
Und	x
mit	x
einmal	x
rannen	x
große	x
Tropfen	x
aus	x
den	x
weitgeöffneten	x
Augen	x
,	x
und	x
er	x
flüsterte	x
,	x
dankbar	x
zu	x
ihm	x
aufblickend	x
und	x
bittend	x
:	x
»	x
Dem	x
...	x
Krip	x
–	x
pel	x
–	x
macher	x
...	x
fol	x
–	x
gen.	x
«	x
Da	x
klingelte	x
es	x
draußen	x
in	x
der	x
Dunkelheit	x
,	x
aus	x
der	x
Ferne	x
,	x
ganz	x
leise	x
kam	x
der	x
feine	x
Ton	x
heran	x
,	x
jetzt	x
war	x
er	x
näher	x
und	x
lauter	x
,	x
immer	x
näher	x
und	x
näher	x
...	x
Der	x
Krippenmacher	x
hob	x
die	x
Kinder	x
mit	x
einem	x
Ruck	x
vom	x
Boden	x
auf	x
,	x
gab	x
sie	x
dem	x
Nächststehenden	x
in	x
die	x
Hände	x
,	x
und	x
so	x
kamen	x
sie	x
von	x
einem	x
Nachbararm	x
auf	x
den	x
anderen	x
bis	x
hinaus	x
vor	x
die	x
Türe	x
,	x
wo	x
sie	x
dann	x
ein	x
Mann	x
in	x
die	x
Werkstatt	x
des	x
Krippenmachers	x
trug	x
.	x
Jetzt	x
klingelte	x
es	x
schon	x
laut	x
vor	x
dem	x
Haustore	x
,	x
kam	x
klingelnd	x
über	x
den	x
Flur	x
,	x
und	x
der	x
Knabe	x
,	x
der	x
das	x
Glöckchen	x
schwang	x
,	x
trat	x
klingelnd	x
in	x
das	x
Sterbezimmer	x
...	x
Der	x
Priester	x
folgte	x
mit	x
dem	x
Allerheiligsten	x
,	x
und	x
wo	x
er	x
vorüberschritt	x
,	x
fielen	x
die	x
Arbeiter	x
erschüttert	x
auf	x
die	x
Knie	x
und	x
lagen	x
da	x
mit	x
gesenkten	x
Häuptern	x
,	x
nur	x
der	x
Weber	x
richtete	x
sich	x
empor	x
und	x
saß	x
harrend	x
auf	x
seinem	x
Lager	x
,	x
das	x
Antlitz	x
hielt	x
er	x
dem	x
Priester	x
zugewendet	x
,	x
und	x
seine	x
Hände	x
hatte	x
er	x
mühselig	x
gefaltet	x
...	x
Plötzlich	x
flog	x
ein	x
Schatten	x
über	x
sein	x
Haupt	x
,	x
die	x
dunklen	x
Augensterne	x
wurden	x
grau	x
.	x
»	x
Herr	x
...	x
Pfar	x
–	x
rer	x
,	x
schnell	x
...	x
«	x
»	x
Mein	x
Sohn	x
!	x
Wenn	x
du	x
deine	x
Seele	x
...	x
«	x
Der	x
Priester	x
faßte	x
den	x
Sinkenden	x
und	x
legte	x
sein	x
müdes	x
Haupt	x
sachte	x
auf	x
das	x
Kissen	x
,	x
das	x
sanfte	x
hinschwindende	x
Gesicht	x
neigte	x
sich	x
ergebungsvoll	x
,	x
und	x
die	x
dürren	x
Lippen	x
lispelten	x
demütig	x
im	x
Beichttone	x
:	x
»	x
Mein	x
...	x
Leb	x
–	x
tag	x
...	x
ge	x
–	x
ar	x
–	x
beit	x
...	x
und	x
...	x
«	x
Kein	x
Laut	x
mehr	x
.	x
Sie	x
gingen	x
nach	x
und	x
nach	x
alle	x
fort	x
,	x
nur	x
der	x
Nachbar	x
Krippenmacher	x
blieb	x
neben	x
dem	x
toten	x
Weber	x
sitzen	x
die	x
ganze	x
lange	x
Nacht	x
.	x
Das	x
Licht	x
erlosch	x
,	x
doch	x
er	x
zündete	x
es	x
nicht	x
wieder	x
an	x
,	x
der	x
Mond	x
schien	x
ja	x
hell	x
und	x
klar	x
in	x
die	x
öde	x
Stube	x
,	x
und	x
als	x
der	x
Totenwächter	x
im	x
Halbschlafe	x
so	x
hinschaute	x
auf	x
den	x
leeren	x
Webstuhl	x
,	x
da	x
war	x
es	x
ihm	x
,	x
als	indirect
schwebe	indirect
das	indirect
Schifflein	indirect
geräuschlos	indirect
hin	indirect
und	indirect
her	indirect
,	indirect
als	indirect
bewege	indirect
sich	indirect
der	indirect
Treter	indirect
unhörbar	indirect
,	x
und	x
dann	x
sah	x
er	x
plötzlich	x
die	x
schlanke	x
Gestalt	x
des	x
Toten	x
,	x
der	x
lautlos	x
alle	x
Fäden	x
des	x
Gewebes	x
entzweischnitt	x
.	x
Der	x
Krippenmacher	x
rieb	x
sich	x
die	x
Augen	x
,	x
nahm	x
die	x
starre	x
Hand	x
des	x
Webers	x
in	x
seine	x
beiden	x
Hände	x
,	x
schüttelte	x
sie	x
feierlich	x
und	x
sagte	x
dann	x
,	x
um	x
sich	x
Mut	x
zu	x
machen	x
,	x
recht	x
laut	x
:	x
»	x
Nein	x
,	x
nein	x
,	x
du	x
bist	x
und	x
bleibst	x
tot	x
,	x
du	x
armer	x
Kerl	x
.	x
Gott	x
gib	x
deiner	x
Seele	x
die	x
ewige	x
Ruh	x
!	x
Aber	x
«	x
,	x
er	x
nickte	x
dem	x
stillen	x
Nachbar	x
versichernd	x
zu	x
,	x
»	x
der	x
Krippelmacher	x
wird	x
Wort	x
halten	x
und	x
wird	x
schon	x
sorgen	x
für	x
die	x
zwei.	x
«	x
Und	x
der	x
Nachbar	x
Krippelmacher	x
hat	x
ehrlich	x
Wort	x
gehalten	x
.	x
