tok	cat
Bekannten	x
dachten	x
ähnlich	x
und	x
sahen	x
sie	x
schon	x
als	x
Opfer	x
ihres	x
Mutes	x
,	x
als	x
Märtyrerin	x
ihrer	x
Ideen	x
.	x
Man	x
erwartete	x
bang	x
die	x
letzte	x
Katastrophe	x
.	x
Es	x
gab	x
Journalistinnen	x
,	x
die	x
schon	x
einen	x
Nekrolog	x
für	x
sie	x
im	x
Pult	x
bereit	x
liegen	x
hatten	x
.	x
Da	x
kam	x
das	x
,	x
was	x
die	x
Wenigsten	x
vorausgesetzt	x
hatten	x
...	x
Eines	x
Abends	x
,	x
als	x
sie	x
von	x
einem	x
Gang	x
heimkam	x
,	x
trat	x
ihr	x
Bibibi	x
in	x
den	x
Weg	x
.	x
»	x
Magst	x
du	x
einen	x
Augenblick	x
bei	x
mir	x
eintreten	x
?	x
«	x
fragte	x
er	x
mit	x
eisiger	x
Höflichkeit	x
.	x
Sie	x
folgte	x
ihm	x
und	x
blieb	x
mit	x
schlotternden	x
Knieen	x
an	x
der	x
Thür	x
stehen	x
.	x
Er	x
schritt	x
gleichmütig	x
auf	x
und	x
nieder	x
.	x
»	x
Ich	x
habe	x
also	x
den	x
Scheidungsprozess	x
eingeleitet	x
,	x
«	x
log	x
er	x
,	x
»	x
denn	x
nach	x
deinem	x
persönlichen	x
Angriff	x
auf	x
mich	x
durfte	x
ich	x
unmöglich	x
anders	x
handeln	x
.	x
Ich	x
ersuche	x
dich	x
nun	x
,	x
die	indirect
Kinder	indirect
so	indirect
schonend	indirect
wie	indirect
möglich	indirect
auf	indirect
die	indirect
Sache	indirect
vorzubereiten	indirect
.	indirect
Das	x
Gericht	x
wird	x
entscheiden	x
,	x
ob	indirect
sie	indirect
vater-	indirect
oder	indirect
mutterlos	indirect
ihr	indirect
junges	indirect
Leben	indirect
weiterführen	indirect
sollen	indirect
.	indirect
Was	x
mich	x
betrifft	x
,	x
ich	x
bin	x
ein	x
Mann	x
der	x
Arbeit	x
,	x
der	x
Thätigkeit	x
,	x
mein	x
Beruf	x
wird	x
mich	x
über	x
mein	x
-	x
,	x
«	x
er	x
stockte	x
,	x
»	x
über	x
mein	x
unverdientes	x
Schicksal	x
erheben	x
.	x
Und	x
wenn	x
-	x
,	x
«	x
er	x
stockte	x
wieder	x
,	x
»	x
wenn	x
ich	x
es	x
nicht	x
ertragen	x
sollte	x
,	x
dann	x
–	x
«	x
In	x
diesem	x
Augenblick	x
nahm	x
die	x
alte	x
Eva	x
,	x
die	x
alte	x
Eva	x
,	x
die	x
niemals	x
auch	x
aus	x
dem	x
»	x
neuesten	x
«	x
Weibe	x
auszutreiben	x
ist	x
,	x
wieder	x
Besitz	x
von	x
Frau	x
Selma	x
.	x
Sie	x
sank	x
auf	x
die	x
Kniee	x
und	x
ergriff	x
die	x
Hände	x
ihres	x
Gatten	x
.	x
»	x
Bibibi	x
,	x
kannst	x
du	x
mir	x
das	x
Buch	x
verzeihen	x
?	x
«	x
Er	x
verstand	x
sofort	x
die	x
Situation	x
,	x
die	x
er	x
als	x
Menschenkenner	x
vorausgeahnt	x
hatte	x
,	x
und	x
richtete	x
sich	x
auf	x
.	x
»	x
Nein	x
!	x
«	x
»	x
Bibibi	x
,	x
bedenke	x
,	x
welche	indirect
Qualen	indirect
du	indirect
mir	indirect
verursacht	indirect
hast	indirect
;	x
ich	x
war	x
toll	x
geworden	x
,	x
ich	x
sehe	x
es	x
jetzt	x
ein	x
,	x
aber	x
–	x
verraten	x
hast	x
du	x
mich	x
doch	x
,	x
das	x
kannst	x
du	x
nicht	x
leugnen	x
,	x
denn	x
ich	x
war	x
Zeugin.	x
«	x
»	x
Horcherin	x
!	x
«	x
Er	x
stiess	x
sie	x
verächtlich	x
von	x
sich	x
und	x
that	x
einige	x
Schritte	x
.	x
Sie	x
rutschte	x
ihm	x
auf	x
den	x
Knieen	x
nach	x
.	x
»	x
Bibibi	x
,	x
schlage	x
mich	x
,	x
aber	x
verstosse	x
mich	x
nicht	x
;	x
ich	x
liebe	x
dich	x
,	x
auch	x
wenn	x
du	x
mich	x
mit	x
Füssen	x
trittst	x
,	x
mir	x
andere	x
vorziehst	x
;	x
lass	x
mich	x
nur	x
neben	x
dir	x
sein	x
,	x
die	x
letzte	x
,	x
die	x
allerletzte	x
,	x
nur	x
neben	x
dir	x
!	x
Dir	x
habe	x
ich	x
meine	x
Kinder	x
geboren	x
,	x
meine	x
Jugend	x
hingegeben	x
,	x
ich	x
kann	x
ja	x
nicht	x
von	x
dir	x
fort	x
,	x
verzeih	x
mir	x
...	x
!	x
«	x
Und	x
Bibibi	x
blickte	x
auf	x
sie	x
herab	x
.	x
Das	x
war	x
also	x
das	x
neue	x
Weib	x
.	x
Was	x
war	x
nun	x
eigentlich	x
das	x
neue	x
an	x
ihm	x
?	x
War	x
es	x
mehr	x
als	x
seine	x
gesteigerte	x
–	x
Redseligkeit	x
,	x
die	x
sich	x
in	x
anklagenden	x
Romanen	x
,	x
stürmischen	x
Versammlungen	x
,	x
kampflustigen	x
Vorträgen	x
offenbarte	x
?	x
Er	x
furchte	x
die	x
Stirne	x
und	x
hiess	x
grossmütig	x
Selma	x
aufstehen	x
...	x
Bei	x
sich	x
aber	x
beschloss	x
er	x
,	x
noch	indirect
gründlichere	indirect
Frauenstudien	indirect
zu	indirect
treiben	indirect
...	indirect
