tok	cat
von	x
der	x
Arbeit	x
wissen	x
.	x
Er	x
trieb	x
sich	x
herum	x
...	x
Was	x
konnte	x
ich	x
ihm	x
sagen	x
–	x
was	x
ihm	x
vorwerfen	x
?	x
Ein	x
Blick	x
von	x
ihm	x
machte	x
all	x
meinen	x
Mut	x
zunichte	x
Wie	x
zitterte	x
ich	x
vor	x
dem	x
Tage	x
,	x
wo	x
er	x
mir	x
's	x
ins	x
Gesicht	x
sagen	x
würde	x
:	x
›Mutter	x
,	x
Mutter	x
!	x
Du	x
hast	x
das	x
Recht	x
auf	x
mich	x
verwirkt	x
!	x
‹	x
–	x
Aber	x
er	x
sprach	x
es	x
nicht	x
aus	x
...	x
Manchmal	x
,	x
wenn	x
er	x
trunken	x
nach	x
Hause	x
kam	x
,	x
dachte	x
ich	x
:	x
Nun	x
wird	x
ihm	x
der	x
Rausch	x
die	x
Zunge	x
lösen	x
...	x
Aber	x
nein	x
...	x
Da	x
fiel	x
er	x
auch	x
zuweilen	x
hin	x
und	x
lag	x
auf	x
dem	x
Boden	x
bis	x
in	x
den	x
hellen	x
Mittag	x
.	x
Und	x
wenn	x
er	x
dann	x
erwachte	x
und	x
ich	x
neben	x
ihm	x
saß	x
,	x
blickte	x
er	x
mich	x
an	x
mit	x
Hohn	x
...	x
mit	x
einem	x
verständnisvollen	x
Lächeln	x
um	x
die	x
Lippen	x
,	x
ungefähr	x
,	x
als	x
wollte	x
er	x
sagen	x
:	x
Wir	x
wissen	x
ja	x
,	x
woran	indirect
wir	indirect
sind	indirect
...	indirect
!	indirect
Und	x
Geld	x
brauchte	x
er	x
,	x
viel	x
Geld	x
,	x
ich	x
mußte	x
es	x
schaffen	x
...	x
Aber	x
es	x
ging	x
doch	x
nicht	x
immer	x
so	x
,	x
wie	x
er	x
wollte	x
,	x
und	x
dann	x
wurde	x
er	x
böse	x
,	x
bitterböse	x
–	x
oft	x
hob	x
er	x
die	x
Hand	x
auf	x
gegen	x
mich	x
...	x
Und	x
wenn	x
ich	x
müd	x
aufs	x
Bett	x
gesunken	x
war	x
,	x
stand	x
er	x
vor	x
mir	x
,	x
wieder	x
mit	x
dem	x
höhnischen	x
Lachen	x
,	x
das	x
bedeutete	x
:	x
Nein	x
,	x
den	x
Gnadenstoß	x
geh	x
'	x
ich	x
dir	x
nicht	x
!	x
...	x
Heute	x
morgen	x
endlich	x
–	x
polternd	x
kam	x
er	x
herauf	x
–	x
›Geld	x
!	x
Geld	x
!	x
‹	x
–	x
Ja	x
,	x
um	x
Gottes	x
willen	x
,	x
ich	x
hatte	x
keines	x
!	x
–	x
›Wie	x
?	x
keines	x
?	x
‹	x
–	x
Und	x
ich	x
beschwor	x
ihn	x
,	x
er	indirect
solle	indirect
warten	indirect
bis	indirect
zur	indirect
nächsten	indirect
Woche	indirect
,	indirect
bis	indirect
morgen	indirect
,	indirect
bis	indirect
heut	indirect
abend	indirect
!	indirect
Nein	x
!	x
Ich	x
mußte	x
ihm	x
Geld	x
geben	x
–	x
ich	x
hatte	x
es	x
versteckt	x
–	x
,	x
er	x
schrie	x
und	x
suchte	x
und	x
riß	x
die	x
Kasten	x
auf	x
und	x
das	x
Bett	x
...	x
und	x
fluchte	x
...	x
Und	x
dann	x
...	x
und	x
dann	x
...	x
«	x
Nun	x
hielt	x
sie	x
inne	x
...	x
Nach	x
einer	x
Sekunde	x
sagte	x
sie	x
:	x
»	x
Und	x
war	x
es	x
nicht	x
sein	x
Recht	x
?	x
«	x
»	x
Nein	x
!	x
«	x
sagte	x
ich	x
...	x
»	x
Nein	x
,	x
Frau	x
Eberlein	x
!	x
...	x
Sie	x
waren	x
längst	x
Ihrer	x
Schuld	x
ledig	x
.	x
Ihre	x
tausendfältige	x
Güte	x
hat	x
die	x
Verwirrung	x
eines	x
Momentes	x
,	x
in	x
dem	x
ein	x
Wahn	x
Sie	x
gefangen	x
hielt	x
,	x
längst	x
gesühnt	x
!	x
...	x
«	x
»	x
Nein	x
,	x
Herr	x
Doktor	x
!	x
«	x
erwiderte	x
sie	x
–	x
»	x
kein	x
Wahn	x
!	x
Denn	x
ich	x
erinnere	x
mich	x
allzu	x
deutlich	x
jener	x
Nacht	x
...	x
ich	x
war	x
nicht	x
wahnsinnig	x
,	x
ich	x
wußte	x
,	x
was	indirect
ich	indirect
wollte	indirect
!	indirect
...	x
Und	x
darum	x
,	x
Herr	x
Doktor	x
,	x
gehen	x
Sie	x
vors	x
Gericht	x
,	x
und	x
erzählen	x
Sie	x
,	x
was	indirect
Sie	indirect
hier	indirect
von	indirect
mir	indirect
gehört	indirect
;	x
man	x
wird	x
ihn	x
freilassen	x
,	x
man	x
muß	x
es	x
tun	x
...	x
!	x
«	x
Ich	x
sah	x
,	x
daß	x
ich	x
hier	x
schwer	x
ankämpfen	x
konnte	x
.	x
»	x
Nun	x
«	x
–	x
meinte	x
ich	x
–	x
»	x
wir	x
sprechen	x
morgen	x
noch	x
davon	x
,	x
Frau	x
Eberlein	x
–	x
für	x
heute	x
tut	x
Ihnen	x
Ruhe	x
not	x
...	x
Sie	x
haben	x
sich	x
allzusehr	x
angestrengt	x
...	x
!	x
«	x
Sie	x
schüttelte	x
den	x
Kopf	x
.	x
»	x
Herr	x
Doktor	x
!	x
–	x
Der	x
Wunsch	x
einer	x
Sterbenden	x
ist	x
heilig	x
...	x
Sie	x
müssen	x
es	x
mir	x
versprechen	x
!	x
«	x
»	x
Sie	x
werden	x
nicht	x
sterben	x
–	x
Sie	x
werden	x
sich	x
erholen.	x
«	x
–	x
»	x
Ich	x
werde	x
sterben	x
–	x
denn	x
ich	x
will	x
es	x
...	x
Werden	x
Sie	x
zu	x
Gericht	x
gehen	x
...	x
?	x
«	x
»	x
Vor	x
allem	x
fügen	x
Sie	x
sich	x
mir	x
,	x
und	x
denken	x
Sie	x
,	x
daß	indirect
ich	indirect
Ihr	indirect
Arzt	indirect
bin	indirect
!	indirect
Ich	x
befehle	x
Ihnen	x
jetzt	x
,	x
zu	indirect
schweigen	indirect
und	indirect
zu	indirect
ruhen.	indirect
«	x
Damit	x
war	x
ich	x
aufgestanden	x
und	x
rief	x
die	x
Wartefrau	x
herein	x
.	x
Aber	x
Frau	x
Eberlein	x
ließ	x
meine	x
Hand	x
nicht	x
los	x
,	x
die	x
ich	x
ihr	x
zum	x
Abschied	x
reichte	x
–	x
eine	x
Frage	x
glühte	x
in	x
ihren	x
Augen	x
.	x
»	x
Ja	x
!	x
«	x
sagte	x
ich	x
.	x
»	x
Ich	x
danke	x
Ihnen	x
!	x
«	x
erwiderte	x
sie	x
.	x
Dann	x
gab	x
ich	x
der	x
Wärterin	x
die	x
nötigen	x
Anordnungen	x
und	x
entfernte	x
mich	x
mit	x
dem	x
Vorsatze	x
,	x
morgen	indirect
mit	indirect
dem	indirect
frühesten	indirect
wiederzukommen	indirect
...	indirect
Am	x
Morgen	x
fand	x
ich	x
die	x
Kranke	x
bewußtlos	x
;	x
zu	x
Mittag	x
war	x
sie	x
tot	x
...	x
Noch	x
liegt	x
ihr	x
Geheimnis	x
in	x
mir	x
,	x
in	x
diesen	x
Blättern	x
verborgen	x
,	x
und	x
es	x
steht	x
mir	x
frei	x
,	x
ihren	x
letzten	x
Wunsch	x
zu	x
erfüllen	x
oder	x
nicht	x
.	x
Ob	x
ich	x
zu	x
Gericht	x
gehe	x
oder	x
nicht	x
–	x
für	x
den	x
elenden	x
Sohn	x
dieser	x
unseligen	x
Mutter	x
ist	x
es	x
dasselbe	x
!	x
Kein	x
Richter	x
der	x
Welt	x
wird	x
die	x
Verirrung	x
der	x
Mutter	x
als	x
mildernden	x
Umstand	x
für	x
das	x
todeswürdige	x
Verbrechen	x
des	x
Sohnes	x
gelten	x
lassen	x
.	x
Der	x
Sühne	x
mehr	x
als	x
genug	x
für	x
diese	x
unglückliche	x
Mutter	x
war	x
der	x
Wahn	x
,	x
in	x
den	x
Augen	x
ihres	x
Sohnes	x
einen	x
ewigen	x
Vorwurf	x
,	x
eine	x
stete	x
Erinnerung	x
an	x
jene	x
entsetzliche	x
Nacht	x
sehen	x
zu	x
müssen	x
.	x
–	x
Oder	x
sollte	x
es	x
möglich	x
sein	x
?	x
Bleiben	x
uns	x
selbst	x
von	x
den	x
ersten	x
Stunden	x
unseres	x
Daseins	x
verwischte	x
Erinnerungen	x
zurück	x
,	x
die	x
wir	x
nicht	x
mehr	x
deuten	x
können	x
und	x
die	x
doch	x
nicht	x
spurlos	x
verschwinden	x
?	x
–	x
Ist	x
vielleicht	x
ein	x
Sonnenstrahl	x
,	x
der	x
durchs	x
Fenster	x
fällt	x
,	x
die	x
allererste	x
Ursache	x
eines	x
friedlichen	x
Gemütes	x
?	x
–	x
Und	x
wenn	x
der	x
erste	x
Blick	x
der	x
Mutter	x
uns	x
mit	x
unendlicher	x
Liebe	x
umfängt	x
,	x
schimmert	x
er	x
nicht	x
in	x
den	x
blauen	x
Kinderaugen	x
süß	x
und	x
unvergeßlich	x
wider	x
?	x
–	x
Wenn	x
aber	x
dieser	x
erste	x
Blick	x
ein	x
Blick	x
der	x
Verzweiflung	x
und	x
des	x
Hasses	x
ist	x
,	x
glüht	x
er	x
nicht	x
mit	x
zerstörender	x
Macht	x
in	x
jene	x
Kindesseele	x
hinein	x
,	x
die	x
ja	x
tausenderlei	x
Eindrücke	x
aufnimmt	x
,	x
lange	x
bevor	x
sie	x
dieselben	x
zu	x
enträtseln	x
vermag	x
?	x
Und	x
was	x
mag	x
sich	x
in	x
dem	x
Empfindungskreise	x
eines	x
Kindes	x
abspielen	x
,	x
dessen	x
erste	x
Lebensnacht	x
in	x
schauerlicher	x
unbewußter	x
Todesangst	x
dahingegangen	x
?	x
Niemals	x
noch	x
hat	x
ein	x
Mensch	x
von	x
seiner	x
ersten	x
Lebensstunde	x
zu	x
berichten	x
gewußt	x
,	x
–	x
und	x
keiner	x
von	x
euch	x
–	x
so	x
könnte	x
ich	x
ja	x
den	x
Richtern	x
sagen	x
–	x
kann	x
wissen	x
,	x
was	indirect
er	indirect
von	indirect
dem	indirect
Guten	indirect
und	indirect
Schlechten	indirect
,	indirect
das	indirect
er	indirect
in	indirect
sich	indirect
trägt	indirect
,	indirect
dem	indirect
ersten	indirect
Lufthauche	indirect
,	indirect
dem	indirect
ersten	indirect
Sonnenstrahl	indirect
,	indirect
dem	indirect
ersten	indirect
Blick	indirect
der	indirect
Mutter	indirect
zu	indirect
danken	indirect
hat	indirect
!	indirect
–	x
Ich	x
werde	x
zu	x
Gericht	x
gehen	x
;	x
nun	x
habe	x
ich	x
mich	x
dazu	x
entschlossen	x
,	x
denn	x
mich	x
dünkt	x
,	x
es	indirect
ist	indirect
noch	indirect
lange	indirect
nicht	indirect
klar	indirect
genug	indirect
,	indirect
wie	indirect
wenig	indirect
wir	indirect
wollen	indirect
dürfen	indirect
und	indirect
wieviel	indirect
wir	indirect
müssen	indirect
.	indirect
