tok	cat
großen	x
Märtyrers	x
der	x
ukrainischen	x
Nation	x
,	x
in	x
überaus	x
klarer	x
Weise	x
vortrug	x
.	x
Hierauf	x
wechselten	x
Deklamationen	x
der	x
Alt-Zuczkaer	x
Schuljugend	x
mit	x
herrlich	x
vorgetragenen	x
Liedern	x
unter	x
bewährter	x
Leitung	x
des	x
Herrn	x
Sadagorski	x
mit	x
gelungenen	x
Reden	x
der	x
Herren	x
Abg	x
.	x
v.	x
Semaka	x
,	x
Pfarrer	x
Malanczuk	x
und	x
Kaufmann	x
Dmetro	x
Greszczuk	x
.	x
Nach	x
Absolvierung	x
des	x
Programms	x
dankte	x
Prof.	x
Klym	x
herzlichst	x
allen	x
Gästen	x
für	x
ihre	x
Teilnahme	x
an	x
der	x
so	x
schönen	x
Feier	x
und	x
verteilte	x
250	x
Kalender	x
der	x
„	x
Ruska	x
Bessida	x
“	x
unter	x
das	x
Volk	x
und	x
50	x
Festnummern	x
der	x
„	x
Czytaljnia	x
“	x
mit	x
dem	x
Bilde	x
des	x
Dichters	x
und	x
seiner	x
Lebensbeschreibung	x
unter	x
die	x
lesekundige	x
Dorfjugend	x
.	x
Die	x
Feier	x
fand	x
einen	x
erhebenden	x
Abschluß	x
mit	x
dem	x
Absingen	x
der	x
ukrainischen	x
Nationalhymne	x
„	x
Schczne	x
wmerla	x
ukraina	x
“	x
.	x
Zur	x
neuen	x
Militärstrafprozeßordnung	x
.	x
Zu	x
Militärverteidigern	x
bei	x
den	x
Heeres-	x
und	x
Landwehrgerichten	x
wurden	x
vom	x
Landesverteidigungsminister	x
folgende	x
Advokaten	x
aus	x
der	x
Bukowina	x
ernannt	x
:	x
Bojan	x
:	x
Philipp	x
Fleischer	x
,	x
Czernowitz	x
:	x
Theodor	x
Allacz	x
,	x
Josef	x
Allerhand	x
,	x
Lazar	x
Baltinester	x
,	x
Themistokles	x
Bocancea	x
,	x
Theophil	x
Böndewski	x
,	x
Adolf	x
Fischer	x
,	x
Emil	x
Götter	x
,	x
Hermann	x
Goldberg	x
,	x
Norbert	x
Gottlieb	x
,	x
Eugen	x
Hakman	x
,	x
Jakob	x
Kößler	x
,	x
Emanuel	x
Lauer	x
,	x
Eugen	x
Merd	x
i	x
nger	x
,	x
Max	x
Mück	x
,	x
Anton	x
Nevecerel	x
,	x
Konst	x
.	x
R.	x
v.	x
Onciul	x
,	x
Oktavian	x
Scalat	x
,	x
Markus	x
Schmetterling	x
,	x
Jakob	x
Stadler	x
,	x
Julius	x
Sternberg	x
,	x
Maximilian	x
Sternberg	x
,	x
Nikolaus	x
Vasilovschi	x
,	x
Ignaz	x
Zach	x
.	x
Kimpolung	x
:	x
Max	x
Michel	x
.	x
Radautz	x
:	x
Albert	x
Boskovics	x
,	x
Michael	x
Menkes	x
,	x
Karl	x
Sonnenthal	x
.	x
Sereth	x
:	x
Heinrich	x
Blaustein	x
.	x
Wiznitz	x
:	x
Karl	x
Wachlowski	x
.	x
Kabarett	x
der	x
Gesellschaft	x
der	x
Kunstfreunde	x
.	x
Das	x
veranstaltende	x
Komitee	x
teilt	x
uns	x
mit	x
:	x
Die	x
von	x
der	x
„	x
Gesellschaft	x
der	x
Kunstfreunde	x
in	x
der	x
Butowina	x
“	x
am	x
30.	x
und	x
31	x
.	x
Mai	x
sowie	x
1	x
.	x
Juni	x
l.	x
J.	x
veranstalteten	x
Kabarettabende	x
brachten	x
eine	x
Gesamteinnahme	x
von	x
5872	x
K	x
95	x
h.	x
Nach	x
Abzug	x
der	x
Ausgaben	x
im	x
Betrage	x
von	x
2837	x
K	x
95	x
h	x
verbleibt	x
ein	x
Reinerträgnis	x
von	x
3035	x
K	x
,	x
welches	x
im	x
Sinne	x
der	x
seinerzeitigen	x
Ankündigung	x
dem	x
Vereine	x
zur	x
Schaffung	x
einer	x
österreichischen	x
Luftflotte	x
,	x
dem	x
Jugendschutzund	x
Kinderfürsorgevereine	x
und	x
der	x
Gesellschaft	x
der	x
Kunstfreunde	x
zugeführt	x
wird	x
.	x
Aus	x
Anlaß	x
dieser	x
Veranstaltungen	x
spendeten	x
je	x
100	x
K	x
:	x
Landespräsident	x
Dr.	x
Rudolf	x
Graf	x
von	x
Meran	x
,	x
Anglo-österr	x
.	x
Bankfiliale	x
,	x
Bukowiner	x
Sparkasse	x
,	x
galizische	x
Aktienhypothekenbankfiliale	x
,	x
Bukowiner	x
Landesbank	x
,	x
Wiener	x
Bankvereinfiliale	x
;	x
50	x
K	x
:	x
Bürgermeister	x
Dr.	x
Salo	x
Weißelberger	x
;	x
30	x
K	x
:	x
Bukowiner	x
Kreditverein	x
;	x
28	x
K	x
:	x
Exzellenz	x
Doktor	x
Wladimir	x
von	x
Repta	x
;	x
25	x
K	x
:	x
Hofrat	x
Arthur	x
Müller	x
;	x
je	x
20	x
K	x
:	x
Vizebürgermeister	x
Hofrat	x
Moritz	x
Barleon	x
und	x
Direktor	x
Kaufmann	x
Brück	x
;	x
je	x
10	x
K	x
:	x
Fräulein	x
Tilla	x
Weißelberger	x
und	x
Anni	x
Herschmann	x
;	x
5	x
K	x
:	x
Baurat	x
Würfel	x
.	x
Den	x
Spendern	x
wird	x
hiemit	x
der	x
wärmste	x
Dank	x
abgestattet	x
.	x
An	x
dieser	x
Stelle	x
sei	x
auch	x
bestens	x
gedankt	x
dem	x
Offizierskorps	x
des	x
41	x
.	x
Inf.-Reg	x
.	x
für	x
die	x
unentgeltliche	x
Beistellung	x
der	x
Musikkapelle	x
dieses	x
Regimentes	x
,	x
der	x
Czernowitzer	x
Elektrizitäts-	x
und	x
Straßenbahngesellschaft	x
für	x
die	x
Gewährung	x
einer	x
50prozentigen	x
Ermäßigung	x
des	x
Strompreises	x
,	x
den	x
Herren	x
Inspektionsbeamten	x
der	x
Polizeidirektion	x
und	x
des	x
städtischen	x
Bauamtes	x
sowie	x
den	x
Herren	x
Inspektionsärzten	x
des	x
Stadtphysikates	x
für	x
die	x
Verzichtleistung	x
auf	x
die	x
Inspektionsgebühren	x
,	x
schließlich	x
dem	x
Herrn	x
Ballettmeister	x
Anton	x
Fieles	x
,	x
welcher	x
lediglich	x
gegen	x
Vergütung	x
der	x
Barauslagen	x
die	x
Einstudierung	x
der	x
schwierigen	x
Tänze	x
besorgte	x
.	x
Ernteurlaubertransport	x
.	x
Vergangenen	x
Samstag	x
wurden	x
755	x
Ernteurlauber	x
mittels	x
Sonderzuges	x
von	x
der	x
Station	x
Volksgarten	x
nach	x
Itzkany	x
befördert	x
.	x
Gewerbeverein	x
„	x
Cintracht	x
“	x
.	x
Am	x
16.	x
d.	x
fand	x
eine	x
Vorstands-Sitzung	x
des	x
Gewerbevereines	x
„	x
Eintracht	x
“	x
unter	x
Vorsitz	x
des	x
Obmannes	x
Hofrat	x
Prof.	x
Dr.	x
Kleinwächter	x
statt	x
.	x
Sekretär	x
Herman	x
Mittelmann	x
berichtete	x
über	x
den	x
Cinlauf	x
sowie	x
über	x
die	x
der	x
Erledigung	x
zugeführten	x
Stücke	x
.	x
Bei	x
dieser	x
Sitzung	x
wurde	x
der	x
einstimmige	x
Beschluß	x
gefaßt	x
,	x
wegen	indirect
Vergebung	indirect
der	indirect
Arbeiten	indirect
beim	indirect
Landhausneubau	indirect
ein	indirect
diesbezügliches	indirect
Memorandum	indirect
an	indirect
den	indirect
hohen	indirect
Bukowiner	indirect
Landesausschuß	indirect
zu	indirect
richten	indirect
und	indirect
um	indirect
Beschleunigung	indirect
der	indirect
Vorarbeiten	indirect
zu	indirect
ersuchen	indirect
,	indirect
damit	indirect
noch	indirect
in	indirect
diesem	indirect
Jahre	indirect
mit	indirect
dem	indirect
Bau	indirect
des	indirect
neuen	indirect
LandhausGebäudes	indirect
begonnen	indirect
werden	indirect
kann	indirect
.	indirect
Mehr	x
als	x
200	x
Czernowitzer	x
Gewerbetreibende	x
haben	x
mit	x
großen	x
Opfern	x
und	x
Mühseligkeiten	x
ihre	x
Offerte	x
eingereicht	x
und	x
warten	x
nun	x
vergebens	x
auf	x
einen	x
Bescheid	x
.	x
Im	x
Interesse	x
der	x
Förderung	x
des	x
Gewerbestandes	x
wäre	x
es	x
gelegen	x
,	x
wenn	x
der	x
Landesausschuß	x
dieser	x
Angelegenheit	x
mehr	x
Aufmerksamkeit	x
zuwenden	x
möchte	x
Gleichzeitig	x
referierte	x
Sekretär	x
Mittelmann	x
über	x
die	x
Vorarbeiten	x
zur	x
Begründung	x
einer	x
Mitteistandspartei	x
in	x
Czernowitz	x
,	x
an	x
welcher	x
auch	x
der	x
Gewerbeverein	x
teilnehmen	x
wird	x
.	x
Zum	x
Schlusse	x
gelangten	x
einige	x
Darlehens-Gesuche	x
von	x
Gewerbetreibenden	x
zur	x
Erledigung	x
.	x
Festnahme	x
berüchtigter	x
Taschendiebe	x
.	x
Am	x
Eröffnungsabende	x
des	x
Zirkus	x
Truzzi	x
versuchte	x
ein	x
elegant	x
gekleideter	x
Mann	x
den	x
Andrang	x
,	x
der	x
vor	x
dem	x
Kassenschalter	x
herrschte	x
,	x
dazu	x
zu	x
benützen	x
,	x
um	x
einem	x
Herrn	x
eine	x
Börse	x
mit	x
dem	x
Inhalte	x
von	x
286	x
K	x
zu	x
entwenden	x
.	x
Er	x
wurde	x
jedoch	x
festgenommen	x
und	x
auf	x
die	x
Polizeidirektion	x
gebracht	x
.	x
Daselbst	x
wurde	x
er	x
als	x
der	x
vielfach	x
vorbestrafte	x
und	x
berüchtigte	x
Taschendieb	x
Hersch	x
Segall	x
rekte	x
Werner	x
agnosziert	x
,	x
der	x
kurz	x
vorher	x
nach	x
Abbüßung	x
einer	x
15monatigen	x
Kerkerstrafe	x
aus	x
dem	x
Stanislauer	x
Gefängnisse	x
entlassen	x
worden	x
war	x
.	x
Segall	x
gehört	x
jener	x
berüchtigten	x
Familie	x
an	x
,	x
welche	x
schon	x
des	x
öfte	x
r	x
en	x
durch	x
verwegen	x
ausgeführte	x
Diebstähle	x
von	x
sich	x
reden	x
gemacht	x
hat	x
und	x
die	x
aus	x
ganz	x
Oesterreich	x
wegen	x
besonderer	x
Eigentumsgefährlichkeit	x
abgeschafft	x
wurde	x
.	x
Die	x
weiteren	x
polizeilichen	x
Erhebungen	x
,	x
die	x
bezüglich	x
des	x
oberwähnten	x
Diebstahlsversuches	x
eingeleitet	x
wurden	x
,	x
führten	x
zur	x
Verhaftung	x
eines	x
gewissen	x
Schoil	x
Raspel	x
recte	x
Schaul	x
.	x
Es	x
wurde	x
nämlich	x
festgestellt	x
,	x
daß	indirect
Raspel	indirect
,	indirect
der	indirect
seit	indirect
jeher	indirect
zu	indirect
der	indirect
Familie	indirect
Segall	indirect
in	indirect
Verbindungen	indirect
stand	indirect
,	indirect
auch	indirect
diesmal	indirect
am	indirect
kritischen	indirect
Abende	indirect
offenbar	indirect
zur	indirect
Unterstützung	indirect
seines	indirect
Genossen	indirect
,	indirect
vor	indirect
dem	indirect
Zirkus	indirect
sich	indirect
herumtrieb	indirect
.	indirect
Raspel	x
,	x
der	x
wegen	x
Taschendiebstahls	x
wiederholt	x
vorbestraft	x
ist	x
,	x
und	x
Segall	x
wurden	x
dem	x
Landesgerichte	x
eingeliefert	x
.	x
Unfall	x
oder	x
boshafte	x
Tat	x
?	x
Am	x
14.	x
d.	x
M.	x
wurden	x
einem	x
drei	x
Monate	x
alten	x
Säugling	x
,	x
der	x
von	x
der	x
17	x
Jahre	x
alten	x
Dienstmagd	x
Rosalia	x
Kacz	x
beaufsichtigt	x
wurde	x
,	x
wahrscheinlich	x
mit	x
böser	x
Absicht	x
,	x
beide	x
Oberarme	x
gebrochen	x
.	x
Die	x
Dienstmagd	x
wurde	x
kurz	x
nach	x
verübter	x
Tat	x
flüchtig	x
und	x
ist	x
heute	x
ausgeforscht	x
und	x
der	x
Polizei	x
überstellt	x
worden	x
.	x
Sie	x
gibt	x
an	x
,	x
unschuldig	indirect
zu	indirect
sein	indirect
,	indirect
da	indirect
bloßer	indirect
Zufall	indirect
im	indirect
Spiele	indirect
sei	indirect
.	indirect
Sie	x
wird	x
dem	x
Landesgerichte	x
eingeliefert	x
werden	x
.	x
Der	x
Säugling	x
,	x
dessen	x
Verletzungen	x
schwere	x
sind	x
,	x
wurde	x
ins	x
Kinderspital	x
überführt	x
.	x
Selbstmordversuch	x
wege	x
n	x
eines	x
Hundes	x
.	x
Am	x
18.	x
d.	x
stürzte	x
sich	x
die	x
Häuslerin	x
Alexandra	x
Zaleski	x
in	x
selbstmörderischer	x
Absicht	x
in	x
den	x
Klokuczkabach	x
.	x
Sie	x
wurde	x
jedoch	x
von	x
einigen	x
Anwesenden	x
ohne	x
Mühe	x
aus	x
dem	x
Wasser	x
gezogen	x
,	x
da	x
der	x
Bach	x
an	x
dieser	x
Stelle	x
nur	x
eine	x
Tiefe	x
von	x
etwas	x
über	x
einem	x
halben	x
Meter	x
hat	x
.	x
Die	x
Zaleski	x
gab	x
an	x
,	x
aus	indirect
Gram	indirect
darüber	indirect
,	indirect
daß	indirect
der	indirect
Wasenmeister	indirect
ihren	indirect
Lieblingshund	indirect
eingefangen	indirect
hatte	indirect
,	indirect
den	indirect
Tod	indirect
gesucht	indirect
zu	indirect
haben	indirect
.	indirect
Diebstahl	x
.	x
Gestern	x
nachmittags	x
wurden	x
einem	x
Mihuczenyer	x
Grundwirten	x
,	x
der	x
gelegentlich	x
des	x
Petermarktes	x
in	x
Czernowitz	x
weilte	x
,	x
auf	x
dem	x
Marktplatze	x
ein	x
Fuhrwerk	x
samt	x
Gespann	x
im	x
Werte	x
von	x
700	x
K	x
gestohlen	x
.	x
Die	x
polizeilichen	x
Erhebungen	x
wurden	x
sofort	x
eingeleitet	x
und	x
dürften	x
zu	x
einem	x
positiven	x
Ergebnisse	x
führen	x
.	x
Pilzvergiftung	x
.	x
Am	x
17.	x
d.	x
M.	x
erkrankte	x
die	x
Bettlerin	x
Anna	x
Stawski	x
,	x
60	x
Jahre	x
alt	x
,	x
infolge	x
Genusses	x
giftiger	x
Schwämme	x
,	x
die	x
sich	x
die	x
Arme	x
im	x
Walde	x
gesammelt	x
hatte	x
.	x
Die	x
Rettungsgesellschaft	x
leistete	x
ihr	x
die	x
erste	x
Hilfe	x
und	x
überführte	x
sie	x
in	x
das	x
Landesspital	x
.	x
Die	x
Vergiftung	x
ist	x
schwereren	x
Grades	x
,	x
so	x
daß	x
an	x
ihrem	x
Aufkommen	x
gezweifelt	x
wird	x
.	x
