tok	cat
Thronbesteigung	x
Sr.	x
Majestät	x
des	x
Kaisers	x
veranstaltet	x
die	x
freiw	x
.	x
Feuerwehr	x
in	x
Neustift	x
um	x
6	x
Uhr	x
Abends	x
einen	x
Monstrefackelzug	x
unter	x
Betheiligung	x
der	x
Neustifter	x
Ansassen	x
bei	x
gleichzeitiger	x
Illumination	x
sämmtlicher	x
Häuser	x
von	x
Neustift	x
.	x
(	x
Fahrbegünstigung	x
.	x
)	x
Nach	x
einer	x
uns	x
zugekommenen	x
Mittheilung	x
wird	x
die	x
Kaiser	x
FerdinandsNordbahn	x
die	x
für	x
k.	x
k.	x
Staats-	x
und	x
k.	x
und	x
k.	x
Hofbedienstete	x
in	x
den	x
Vorjahren	x
zugestandenen	x
Fahrbegünstigungen	x
unter	x
den	x
gleiche	x
n	x
Modalitäten	x
auch	x
pro	x
1899	x
gewähren	x
;	x
mit	x
der	x
Ausfertigung	x
der	x
bezüglichen	x
Jahreslegitimationen	x
wird	x
schon	x
Aufangs	x
December	x
l.	x
J.	x
begonnen	x
.	x
Bemerkt	x
wird	x
hiebei	x
,	x
daß	indirect
Fahrgelder-Reclamationen	indirect
aus	indirect
Anlaß	indirect
verspäteten	indirect
Einschreitens	indirect
um	indirect
die	indirect
Legitimation	indirect
keine	indirect
Berücksichtigung	indirect
finden	indirect
können	indirect
.	indirect
(	x
Freiwillig	x
dem	x
Hungertode	x
geweiht	x
)	x
hat	x
sich	x
der	x
in	x
der	x
hiesigen	x
Frohnfeste	x
internirte	x
Grundbesitzer	x
Ostiadal	x
aus	x
Duban	x
,	x
welcher	x
vor	x
Wochenfrist	x
wegen	x
des	x
an	x
dem	x
Grundbesitzer	x
Večeřa	x
nächst	x
Duban	x
verübten	x
blutigen	x
Attentes	x
in	x
Haft	x
genommen	x
wurde	x
.	x
Ostiadal	x
verweigert	x
seit	x
sechs	x
Tagen	x
den	x
Genuß	x
jeder	x
Speise	x
und	x
sagt	x
er	indirect
wolle	indirect
des	indirect
Hungertodes	indirect
sterben	indirect
.	indirect
Alles	x
Zureden	x
ist	x
bisher	x
bei	x
dem	x
starrköpfigen	x
Manne	x
vergeblich	x
gewesen	x
.	x
Wie	x
lange	x
derselbe	x
noch	x
hungern	x
wird	x
,	x
ist	x
bisher	x
nicht	x
abzusehen	x
;	x
doch	x
glaubt	x
man	x
,	x
daß	indirect
die	indirect
Qualen	indirect
des	indirect
Hungers	indirect
,	indirect
die	indirect
sich	indirect
einstellen	indirect
müssen	indirect
,	indirect
seinen	indirect
Starrsinn	indirect
brechen	indirect
werden	indirect
.	indirect
(	x
Die	x
Verpachtung	x
der	x
Mauthstellen	x
in	x
M.-Weißkirchen	x
,	x
Leipnik	x
und	x
P	x
ř	x
aslawitz	x
)	x
für	x
das	x
Jahr	x
1899	x
und	x
bedingt	x
auch	x
für	x
die	x
Jahre	x
1900	x
und	x
1901	x
am	x
21	x
.	x
December	x
1898	x
um	x
10	x
Uhr	x
Vormittags	x
bei	x
der	x
k.	x
k.	x
Finanzwache-Control-Bezirksleitung	x
in	x
Leipnik	x
stattfinden	x
.	x
Die	x
näheren	x
Pachtbedingnisse	x
können	x
bei	x
der	x
k.	x
k.	x
Finanz-Bezirks-Direction	x
in	x
Olmütz	x
,	x
sowie	x
bei	x
den	x
k.	x
k.	x
Finanzwache-Control-Bezirksleitungen	x
in	x
Olmütz	x
,	x
Littau	x
,	x
M.-Schönberg	x
,	x
Sternberg	x
,	x
Leipnik	x
,	x
Neutitschein	x
und	x
Proßnitz	x
eingesehen	x
werden	x
.	x
(	x
Dilettantentheater	x
in	x
Hombok	x
.	x
)	x
Am	x
4.	x
und	x
8	x
.	x
December	x
Abends	x
7	x
Uhr	x
veranstaltet	x
der	x
Homboker	x
Dilettantentheater-Club	x
im	x
Jassinger	x
’	x
schen	x
Saale	x
in	x
Hombok	x
Theatervorstellungen	x
.	x
Zur	x
Aufführung	x
gelangt	x
an	x
beiden	x
Abenden	x
das	x
Volksstück	x
:	x
„	x
Am	x
Allerseelentage	x
“	x
von	x
Heinrich	x
Hausmann	x
.	x
Ein	x
zahlreicher	x
Besuch	x
dieser	x
Vorstellung	x
ist	x
erwünscht	x
.	x
(	x
Das	x
letzte	x
Jahr	x
des	x
Jahrhunderts	x
.	x
)	x
Das	indirect
Jahr	indirect
1899	indirect
ist	indirect
,	x
wie	x
der	x
Kalender	x
sagt	x
,	x
ein	indirect
gewöhnliches	indirect
Jahr	indirect
,	indirect
und	indirect
zählt	indirect
365	indirect
Tage	indirect
.	indirect
Das	x
Neujahr	x
fällt	x
auf	x
einen	x
Sonntag	x
,	x
der	x
Ostersonntag	x
auf	x
den	x
2	x
.	x
April	x
,	x
die	x
Pfingsten	x
auf	x
den	x
21.	x
und	x
22	x
.	x
Mai	x
und	x
der	x
heilige	x
Abend	x
(	x
24	x
.	x
December	x
)	x
wieder	x
auf	x
einen	x
Sonntag	x
.	x
Doppelte	x
Feiertage	x
gibt	x
es	x
,	x
die	x
hohen	x
,	x
oben	x
angeführten	x
Kirchenfeste	x
ausgenommen	x
,	x
nur	x
einmal	x
,	x
und	x
zwar	x
im	x
März	x
,	x
Samstag	x
,	x
den	x
25	x
.	x
Maria	x
Verkündigung	x
und	x
am	x
26	x
.	x
Sonntag	x
.	x
Die	x
meisten	x
freien	x
Tage	x
,	x
Sonn-	x
und	x
Feiertage	x
,	x
nämlich	x
sieben	x
,	x
weisen	x
die	x
Monate	x
Mai	x
und	x
September	x
aus	x
,	x
der	x
Jänner	x
,	x
der	x
April	x
,	x
der	x
Juni	x
und	x
der	x
September	x
je	x
sechs	x
,	x
die	x
übrigen	x
Monate	x
je	x
fünf	x
,	x
im	x
Ganzen	x
68	x
Tage	x
.	x
Es	x
verbleiben	x
demnach	x
297	x
Arbeitstage	x
.	x
Den	x
Vätern	x
zur	x
Freude	x
und	x
der	x
Jugend	x
zum	x
Leibe	x
dauert	x
der	x
Fasching	x
nur	x
fünf	x
Wochen	x
und	x
vier	x
Tage	x
,	x
in	x
Summa	x
39	x
Tage	x
,	x
vom	x
7	x
.	x
Jänner	x
bis	x
14	x
.	x
Februar	x
.	x
Für	x
die	x
Jäger	x
sind	x
besonders	x
interessante	x
Datums	x
der	x
5	x
.	x
März	x
Oculi	x
,	x
der	x
1	x
.	x
August	x
,	x
ein	x
Dienstag	x
,	x
als	x
Beginn	x
der	x
Jagd	x
und	x
Freitag	x
,	x
der	x
3	x
.	x
November	x
,	x
als	x
Namenstag	x
des	x
Patrons	x
der	x
Jäger	x
,	x
des	x
heiligen	x
Hubertus	x
.	x
Im	x
nächsten	x
Jahre	x
beginnt	x
das	x
Frühjahr	x
am	x
20	x
.	x
März	x
um	x
3	x
Uhr	x
4	x
Minuten	x
Nachmittags	x
,	x
der	x
Sommer	x
am	x
21	x
.	x
Juni	x
um	x
11	x
Uhr	x
4	x
Minuten	x
Vormittags	x
,	x
der	x
Herbst	x
am	x
23	x
.	x
September	x
um	x
1	x
Uhr	x
31	x
Minuten	x
Nachts	x
und	x
der	x
Winter	x
am	x
21	x
.	x
December	x
um	x
7	x
Uhr	x
56	x
Minuten	x
Abends	x
.	x
Im	x
Jahre	x
1899	x
treten	x
drei	x
Sonnen-	x
und	x
zwei	x
Mondesfinsternisse	x
ein	x
.	x
Die	x
partielle	x
Sonnenfinsterniß	x
am	x
8	x
.	x
Juni	x
von	x
5	x
Uhr	x
38	x
Minuten	x
Früh	x
bis	x
9	x
Uhr	x
24	x
Minuten	x
Vormittags	x
und	x
eine	x
Mondesfinsterniß	x
am	x
17	x
.	x
December	x
um	x
Mitternacht	x
werden	x
bei	x
uns	x
zu	x
sehen	x
sein	x
.	x
(	x
Gebissen	x
.	x
)	x
Samstag	x
Mittags	x
wurde	x
in	x
der	x
Ledergasse	x
ein	x
vierjähriger	x
Knabe	x
von	x
dem	x
aufsichtslosen	x
Zughunde	x
einer	x
Milchhändlerin	x
derart	x
in	x
das	x
Gesicht	x
gebissen	x
,	x
daß	x
die	x
linke	x
Wange	x
des	x
Kindes	x
ganz	x
zerfleischt	x
wurde	x
.	x
Das	x
Kind	x
wurde	x
sofort	x
der	x
ärztlichen	x
Behandlung	x
zugeführt	x
,	x
der	x
Hund	x
aber	x
in	x
thierärztliche	x
Beobachtung	x
genommen	x
.	x
Jedenfalls	x
wird	x
sich	x
die	x
Hundebesitzerin	x
wegen	x
Nichteinhaltung	x
der	x
Contumaz-Vorschriften	x
vor	x
Gericht	x
zu	x
verantworten	x
haben	x
.	x
In	x
Folge	x
dieses	x
Vorfalles	x
wurden	x
auch	x
heute	x
Morgens	x
sämmtliche	x
Hundegespanne	x
am	x
Milchmarkte	x
einer	x
Revision	x
unterzogen	x
und	x
gegen	x
mehrere	x
Milchhändler	x
,	x
deren	x
Hunde	x
nicht	x
mit	x
entsprechenden	x
Maulkörben	x
versehen	x
waren	x
,	x
die	x
Strafamtshandlung	x
eingeleitet	x
.	x
